"Fecha Tiempo, GMT-05:00","Tipo K, °C (SEN S/N: 20939342, LBL: T 2p)","Tipo T, °C (SEN S/N: 20939342, LBL: T 2C)","Tipo K, °C (SEN S/N: 20939342, LBL: T 2iv)","Tipo K, °C (SEN S/N: 20939342, LBL: T 2ev)"
01/08/24 19:28:00,28.05,26.36,22.87,20.64
01/08/24 19:29:00,27.91,26.26,22.83,20.62
01/08/24 19:30:00,27.84,26.15,22.80,20.68
01/08/24 19:31:00,27.79,26.15,22.77,20.66
01/08/24 19:32:00,27.67,26.07,22.65,20.56
01/08/24 19:33:00,27.58,25.88,22.65,20.53
01/08/24 19:34:00,27.46,25.72,22.59,20.49
01/08/24 19:35:00,27.42,25.84,22.51,20.45
01/08/24 19:36:00,27.36,25.79,22.46,20.45
01/08/24 19:37:00,27.25,25.69,22.45,20.46
01/08/24 19:38:00,27.19,25.60,22.41,20.40
01/08/24 19:39:00,27.09,25.56,22.36,20.36
01/08/24 19:40:00,27.03,25.48,22.29,20.34
01/08/24 19:41:00,26.99,25.21,22.25,20.29
01/08/24 19:42:00,26.82,25.23,22.19,20.21
01/08/24 19:43:00,26.80,25.25,22.12,20.24
01/08/24 19:44:00,26.75,25.24,22.08,20.15
01/08/24 19:45:00,26.64,25.21,22.08,20.13
01/08/24 19:46:00,26.64,25.16,22.06,20.09
01/08/24 19:47:00,26.50,25.05,22.02,20.12
01/08/24 19:48:00,26.47,24.98,21.94,20.10
01/08/24 19:49:00,26.37,24.96,21.90,20.08
01/08/24 19:50:00,26.28,24.88,21.87,20.05
01/08/24 19:51:00,26.23,24.80,21.77,20.02
01/08/24 19:52:00,26.17,24.75,21.77,20.01
01/08/24 19:53:00,26.08,24.63,21.76,20.02
01/08/24 19:54:00,26.04,24.61,21.70,19.98
01/08/24 19:55:00,25.96,24.56,21.67,19.93
01/08/24 19:56:00,25.89,24.50,21.63,19.93
01/08/24 19:57:00,25.88,24.48,21.67,19.93
01/08/24 19:58:00,25.76,24.44,21.58,19.93
01/08/24 19:59:00,25.69,24.40,21.55,19.92
01/08/24 20:00:00,25.64,24.33,21.54,19.92
01/08/24 20:01:00,25.60,24.33,21.49,19.94
01/08/24 20:02:00,25.52,24.27,21.49,19.96
01/08/24 20:03:00,25.52,24.26,21.43,19.95
01/08/24 20:04:00,25.42,24.18,21.41,19.95
01/08/24 20:05:00,25.45,24.10,21.51,19.98
01/08/24 20:06:00,25.32,24.14,21.39,19.95
01/08/24 20:07:00,25.25,24.03,21.38,19.95
01/08/24 20:08:00,25.20,23.88,21.34,19.90
01/08/24 20:09:00,25.12,23.90,21.38,19.88
01/08/24 20:10:00,25.12,23.94,21.33,20.01
01/08/24 20:11:00,25.09,23.83,21.35,19.87
01/08/24 20:12:00,24.98,23.82,21.28,19.87
01/08/24 20:13:00,24.97,23.90,21.27,19.88
01/08/24 20:14:00,24.89,23.73,21.33,19.92
01/08/24 20:15:00,24.87,23.72,21.30,19.85
01/08/24 20:16:00,24.87,23.73,21.21,19.94
01/08/24 20:17:00,24.73,23.71,21.28,19.93
01/08/24 20:18:00,24.76,23.74,21.17,19.88
01/08/24 20:19:00,24.66,23.67,21.19,19.85
01/08/24 20:20:00,24.61,23.63,21.12,19.90
01/08/24 20:21:00,24.53,23.52,21.10,19.90
01/08/24 20:22:00,24.56,23.48,21.19,19.85
01/08/24 20:23:00,24.44,23.44,21.12,19.89
01/08/24 20:24:00,24.49,23.48,21.07,19.87
01/08/24 20:25:00,24.32,23.35,21.05,19.85
01/08/24 20:26:00,24.36,23.33,21.05,19.86
01/08/24 20:27:00,24.28,23.36,21.03,19.86
01/08/24 20:28:00,24.25,23.30,21.05,19.85
01/08/24 20:29:00,24.18,23.21,21.00,19.89
01/08/24 20:30:00,24.16,23.21,21.03,19.86
01/08/24 20:31:00,24.16,23.17,20.98,19.85
01/08/24 20:32:00,24.12,23.16,20.97,19.84
01/08/24 20:33:00,24.06,22.98,20.99,19.82
01/08/24 20:34:00,23.98,23.10,20.91,19.86
01/08/24 20:35:00,23.93,23.00,20.94,19.87
01/08/24 20:36:00,23.91,23.04,21.02,19.89
01/08/24 20:37:00,23.88,22.97,20.96,19.87
01/08/24 20:38:00,23.80,22.94,20.95,19.94
01/08/24 20:39:00,23.85,22.96,20.99,19.85
01/08/24 20:40:00,23.76,22.93,20.86,19.91
01/08/24 20:41:00,23.74,22.91,20.86,19.84
01/08/24 20:42:00,23.76,22.88,20.84,19.84
01/08/24 20:43:00,23.69,22.80,20.87,19.88
01/08/24 20:44:00,23.67,22.77,20.86,19.77
01/08/24 20:45:00,23.61,22.76,20.82,19.74
01/08/24 20:46:00,23.61,22.76,20.79,19.78
01/08/24 20:47:00,23.62,22.77,20.77,19.76
01/08/24 20:48:00,23.49,22.74,20.80,19.77
01/08/24 20:49:00,23.48,22.69,20.70,19.76
01/08/24 20:50:00,23.56,22.72,20.82,19.74
01/08/24 20:51:00,23.42,22.68,20.79,19.66
01/08/24 20:52:00,23.39,22.64,20.69,19.73
01/08/24 20:53:00,23.42,22.61,20.66,19.63
01/08/24 20:54:00,23.30,22.66,20.69,19.70
01/08/24 20:55:00,23.30,22.58,20.60,19.58
01/08/24 20:56:00,23.24,22.53,20.58,19.60
01/08/24 20:57:00,23.19,22.48,20.59,19.58
01/08/24 20:58:00,23.23,22.39,20.63,19.46
01/08/24 20:59:00,23.10,22.39,20.54,19.40
01/08/24 21:00:00,23.18,22.26,20.49,19.38
01/08/24 21:01:00,23.18,22.28,20.51,19.35
01/08/24 21:02:00,23.03,22.33,20.46,19.35
01/08/24 21:03:00,23.05,22.27,20.46,19.29
01/08/24 21:04:00,23.01,22.22,20.39,19.32
01/08/24 21:05:00,22.95,22.27,20.39,19.24
01/08/24 21:06:00,22.90,22.18,20.28,19.21
01/08/24 21:07:00,22.88,22.10,20.26,19.18
01/08/24 21:08:00,22.83,22.12,20.26,19.22
01/08/24 21:09:00,22.83,22.05,20.25,19.09
01/08/24 21:10:00,22.79,22.02,20.14,19.09
01/08/24 21:11:00,22.76,21.99,20.12,19.03
01/08/24 21:12:00,22.69,21.94,20.14,19.09
01/08/24 21:13:00,22.73,21.92,20.01,19.02
01/08/24 21:14:00,22.65,21.91,20.03,19.04
01/08/24 21:15:00,22.68,21.86,19.99,18.94
01/08/24 21:16:00,22.59,21.83,20.03,18.95
01/08/24 21:17:00,22.55,21.79,19.91,18.92
01/08/24 21:18:00,22.49,21.71,19.86,18.88
01/08/24 21:19:00,22.47,21.77,19.90,18.83
01/08/24 21:20:00,22.45,21.76,19.82,18.86
01/08/24 21:21:00,22.45,21.68,19.78,18.74
01/08/24 21:22:00,22.36,21.61,19.72,18.76
01/08/24 21:23:00,22.29,21.61,19.79,18.69
01/08/24 21:24:00,22.27,21.55,19.68,18.70
01/08/24 21:25:00,22.22,21.51,19.64,18.63
01/08/24 21:26:00,22.22,21.49,19.61,18.59
01/08/24 21:27:00,22.15,21.42,19.56,18.58
01/08/24 21:28:00,22.11,21.43,19.52,18.55
01/08/24 21:29:00,22.17,21.38,19.50,18.59
01/08/24 21:30:00,22.05,21.30,19.46,18.52
01/08/24 21:31:00,21.98,21.36,19.48,18.54
01/08/24 21:32:00,21.99,21.29,19.45,18.44
01/08/24 21:33:00,21.96,21.23,19.37,18.40
01/08/24 21:34:00,21.95,21.19,19.41,18.46
01/08/24 21:35:00,21.89,21.21,19.33,18.36
01/08/24 21:36:00,21.86,21.14,19.35,18.37
01/08/24 21:37:00,21.76,21.12,19.26,18.29
01/08/24 21:38:00,21.74,21.12,19.25,18.30
01/08/24 21:39:00,21.78,21.08,19.21,18.30
01/08/24 21:40:00,21.70,21.00,19.17,18.20
01/08/24 21:41:00,21.62,20.96,19.16,18.22
01/08/24 21:42:00,21.61,20.99,19.11,18.19
01/08/24 21:43:00,21.56,20.91,19.17,18.23
01/08/24 21:44:00,21.57,20.91,19.03,18.11
01/08/24 21:45:00,21.50,20.83,19.03,18.10
01/08/24 21:46:00,21.45,20.83,19.09,18.09
01/08/24 21:47:00,21.43,20.84,18.97,18.08
01/08/24 21:48:00,21.43,20.75,18.94,18.07
01/08/24 21:49:00,21.36,20.67,18.97,18.02
01/08/24 21:50:00,21.40,20.74,18.93,18.10
01/08/24 21:51:00,21.31,20.63,18.90,17.98
01/08/24 21:52:00,21.34,20.61,18.86,18.00
01/08/24 21:53:00,21.24,20.64,18.89,18.02
01/08/24 21:54:00,21.23,20.51,18.79,17.89
01/08/24 21:55:00,21.16,20.52,18.82,17.96
01/08/24 21:56:00,21.25,20.52,18.74,17.89
01/08/24 21:57:00,21.19,20.45,18.77,17.85
01/08/24 21:58:00,21.11,20.46,18.68,17.91
01/08/24 21:59:00,21.13,20.43,18.73,17.83
01/08/24 22:00:00,21.15,20.41,18.66,17.87
01/08/24 22:01:00,20.99,20.47,18.65,17.86
01/08/24 22:02:00,21.07,20.36,18.64,17.82
01/08/24 22:03:00,21.01,20.35,18.60,17.85
01/08/24 22:04:00,20.94,20.39,18.57,17.72
01/08/24 22:05:00,20.94,20.27,18.55,17.80
01/08/24 22:06:00,20.85,20.30,18.54,17.78
01/08/24 22:07:00,20.94,20.31,18.50,17.70
01/08/24 22:08:00,20.86,20.25,18.57,17.66
01/08/24 22:09:00,20.79,20.19,18.44,17.71
01/08/24 22:10:00,20.76,20.16,18.46,17.65
01/08/24 22:11:00,20.73,20.09,18.40,17.67
01/08/24 22:12:00,20.71,20.05,18.41,17.64
01/08/24 22:13:00,20.72,20.06,18.43,17.64
01/08/24 22:14:00,20.65,20.06,18.42,17.62
01/08/24 22:15:00,20.64,20.05,18.37,17.59
01/08/24 22:16:00,20.62,20.07,18.42,17.49
01/08/24 22:17:00,20.56,19.98,18.32,17.52
01/08/24 22:18:00,20.61,19.99,18.28,17.58
01/08/24 22:19:00,20.49,19.94,18.27,17.50
01/08/24 22:20:00,20.56,19.93,18.21,17.51
01/08/24 22:21:00,20.47,19.90,18.21,17.52
01/08/24 22:22:00,20.49,19.84,18.19,17.48
01/08/24 22:23:00,20.48,19.83,18.18,17.53
01/08/24 22:24:00,20.38,19.86,18.14,17.44
01/08/24 22:25:00,20.43,19.83,18.12,17.37
01/08/24 22:26:00,20.35,19.78,18.14,17.38
01/08/24 22:27:00,20.26,19.84,18.20,17.38
01/08/24 22:28:00,20.25,19.74,18.09,17.34
01/08/24 22:29:00,20.21,19.70,18.09,17.32
01/08/24 22:30:00,20.27,19.68,18.06,17.33
01/08/24 22:31:00,20.18,19.62,18.07,17.29
01/08/24 22:32:00,20.15,19.62,18.01,17.30
01/08/24 22:33:00,20.12,19.58,18.03,17.25
01/08/24 22:34:00,20.11,19.58,17.96,17.24
01/08/24 22:35:00,20.10,19.58,17.95,17.26
01/08/24 22:36:00,20.07,19.48,17.97,17.26
01/08/24 22:37:00,20.02,19.55,17.87,17.21
01/08/24 22:38:00,20.01,19.48,17.99,17.17
01/08/24 22:39:00,19.99,19.45,17.88,17.13
01/08/24 22:40:00,20.02,19.38,17.87,17.06
01/08/24 22:41:00,19.92,19.42,17.81,17.08
01/08/24 22:42:00,19.91,19.43,17.76,17.10
01/08/24 22:43:00,19.90,19.35,17.86,17.05
01/08/24 22:44:00,19.85,19.34,17.78,17.13
01/08/24 22:45:00,19.84,19.29,17.69,17.07
01/08/24 22:46:00,19.84,19.32,17.72,17.03
01/08/24 22:47:00,19.76,19.23,17.70,17.00
01/08/24 22:48:00,19.77,19.17,17.67,16.95
01/08/24 22:49:00,19.77,19.20,17.67,16.96
01/08/24 22:50:00,19.75,19.13,17.59,16.94
01/08/24 22:51:00,19.67,19.12,17.60,16.88
01/08/24 22:52:00,19.69,19.08,17.56,16.88
01/08/24 22:53:00,19.64,19.04,17.55,16.87
01/08/24 22:54:00,19.67,19.10,17.52,16.91
01/08/24 22:55:00,19.59,19.03,17.55,16.90
01/08/24 22:56:00,19.55,19.03,17.47,16.89
01/08/24 22:57:00,19.53,18.97,17.52,16.90
01/08/24 22:58:00,19.52,18.97,17.43,16.82
01/08/24 22:59:00,19.50,18.94,17.51,16.87
01/08/24 23:00:00,19.49,18.93,17.44,16.76
01/08/24 23:01:00,19.43,18.99,17.43,16.82
01/08/24 23:02:00,19.45,18.94,17.37,16.85
01/08/24 23:03:00,19.45,18.87,17.39,16.86
01/08/24 23:04:00,19.36,18.88,17.39,16.75
01/08/24 23:05:00,19.37,18.88,17.33,16.90
01/08/24 23:06:00,19.36,18.81,17.34,16.82
01/08/24 23:07:00,19.30,18.73,17.40,16.80
01/08/24 23:08:00,19.29,18.75,17.28,16.84
01/08/24 23:09:00,19.29,18.72,17.35,16.72
01/08/24 23:10:00,19.30,18.76,17.37,16.72
01/08/24 23:11:00,19.25,18.70,17.28,16.72
01/08/24 23:12:00,19.20,18.71,17.26,16.74
01/08/24 23:13:00,19.19,18.67,17.26,16.78
01/08/24 23:14:00,19.21,18.67,17.22,16.75
01/08/24 23:15:00,19.18,18.71,17.22,16.72
01/08/24 23:16:00,19.12,18.65,17.23,16.67
01/08/24 23:17:00,19.19,18.71,17.20,16.69
01/08/24 23:18:00,19.10,18.69,17.26,16.68
01/08/24 23:19:00,19.11,18.55,17.18,16.62
01/08/24 23:20:00,19.13,18.59,17.16,16.63
01/08/24 23:21:00,19.11,18.59,17.17,16.63
01/08/24 23:22:00,19.03,18.57,17.15,16.63
01/08/24 23:23:00,19.00,18.52,17.13,16.60
01/08/24 23:24:00,18.96,18.50,17.15,16.64
01/08/24 23:25:00,19.02,18.51,17.17,16.59
01/08/24 23:26:00,18.95,18.47,17.09,16.63
01/08/24 23:27:00,18.95,18.47,17.15,16.61
01/08/24 23:28:00,19.00,18.41,17.08,16.65
01/08/24 23:29:00,18.92,18.47,17.13,16.67
01/08/24 23:30:00,18.87,18.39,17.09,16.64
01/08/24 23:31:00,18.88,18.37,17.07,16.66
01/08/24 23:32:00,18.85,18.39,17.15,16.67
01/08/24 23:33:00,18.84,18.34,17.08,16.75
01/08/24 23:34:00,18.81,18.42,17.06,16.65
01/08/24 23:35:00,18.87,18.37,17.04,16.69
01/08/24 23:36:00,18.79,18.39,17.07,16.59
01/08/24 23:37:00,18.78,18.28,17.09,16.56
01/08/24 23:38:00,18.77,18.38,17.05,16.53
01/08/24 23:39:00,18.73,18.34,16.99,16.62
01/08/24 23:40:00,18.73,18.34,17.02,16.57
01/08/24 23:41:00,18.69,18.31,17.01,16.55
01/08/24 23:42:00,18.78,18.28,16.96,16.46
01/08/24 23:43:00,18.67,18.35,16.93,16.56
01/08/24 23:44:00,18.75,18.27,17.01,16.57
01/08/24 23:45:00,18.65,18.28,17.02,16.45
01/08/24 23:46:00,18.64,18.18,16.93,16.41
01/08/24 23:47:00,18.62,18.16,16.88,16.35
01/08/24 23:48:00,18.62,18.17,16.95,16.38
01/08/24 23:49:00,18.58,18.13,16.87,16.35
01/08/24 23:50:00,18.65,18.19,16.88,16.33
01/08/24 23:51:00,18.58,18.06,16.83,16.38
01/08/24 23:52:00,18.54,18.12,16.78,16.35
01/08/24 23:53:00,18.55,18.07,16.89,16.31
01/08/24 23:54:00,18.53,18.12,16.80,16.38
01/08/24 23:55:00,18.52,18.13,16.75,16.28
01/08/24 23:56:00,18.52,17.98,16.78,16.26
01/08/24 23:57:00,18.43,18.01,16.74,16.25
01/08/24 23:58:00,18.46,18.05,16.73,16.25
01/08/24 23:59:00,18.43,17.95,16.73,16.31
01/09/24 00:00:00,18.43,17.95,16.75,16.34
01/09/24 00:01:00,18.42,17.92,16.71,16.28
01/09/24 00:02:00,18.39,17.97,16.67,16.32
01/09/24 00:03:00,18.35,17.89,16.71,16.25
01/09/24 00:04:00,18.34,17.95,16.66,16.38
01/09/24 00:05:00,18.33,17.98,16.67,16.24
01/09/24 00:06:00,18.29,17.89,16.65,16.22
01/09/24 00:07:00,18.28,17.89,16.70,16.24
01/09/24 00:08:00,18.28,17.85,16.67,16.20
01/09/24 00:09:00,18.31,17.87,16.62,16.20
01/09/24 00:10:00,18.28,17.83,16.72,16.20
01/09/24 00:11:00,18.36,17.81,16.64,16.28
01/09/24 00:12:00,18.29,17.81,16.59,16.26
01/09/24 00:13:00,18.22,17.83,16.67,16.18
01/09/24 00:14:00,18.22,17.77,16.60,16.13
01/09/24 00:15:00,18.25,17.76,16.57,16.02
01/09/24 00:16:00,18.17,17.73,16.64,16.00
01/09/24 00:17:00,18.17,17.73,16.52,16.04
01/09/24 00:18:00,18.16,17.75,16.59,16.00
01/09/24 00:19:00,18.12,17.70,16.52,16.00
01/09/24 00:20:00,18.11,17.72,16.50,15.98
01/09/24 00:21:00,18.13,17.65,16.44,15.95
01/09/24 00:22:00,18.07,17.65,16.43,15.99
01/09/24 00:23:00,18.16,17.72,16.44,15.93
01/09/24 00:24:00,18.06,17.62,16.44,15.91
01/09/24 00:25:00,18.06,17.60,16.44,15.99
01/09/24 00:26:00,18.11,17.64,16.39,15.92
01/09/24 00:27:00,17.98,17.56,16.43,15.98
01/09/24 00:28:00,17.98,17.57,16.35,15.91
01/09/24 00:29:00,17.96,17.55,16.34,16.04
01/09/24 00:30:00,17.97,17.49,16.33,16.00
01/09/24 00:31:00,17.93,17.54,16.36,16.01
01/09/24 00:32:00,17.97,17.55,16.33,15.88
01/09/24 00:33:00,17.94,17.55,16.31,15.89
01/09/24 00:34:00,17.99,17.46,16.35,15.93
01/09/24 00:35:00,17.92,17.47,16.27,15.86
01/09/24 00:36:00,17.87,17.47,16.28,15.89
01/09/24 00:37:00,17.85,17.43,16.25,15.86
01/09/24 00:38:00,17.90,17.44,16.23,15.89
01/09/24 00:39:00,17.86,17.46,16.31,15.78
01/09/24 00:40:00,17.83,17.42,16.24,15.84
01/09/24 00:41:00,17.91,17.42,16.20,15.85
01/09/24 00:42:00,17.76,17.36,16.20,15.86
01/09/24 00:43:00,17.77,17.38,16.18,15.88
01/09/24 00:44:00,17.83,17.36,16.19,15.88
01/09/24 00:45:00,17.75,17.33,16.18,15.91
01/09/24 00:46:00,17.75,17.30,16.23,15.85
01/09/24 00:47:00,17.73,17.30,16.19,15.89
01/09/24 00:48:00,17.73,17.32,16.14,15.86
01/09/24 00:49:00,17.72,17.31,16.19,15.87
01/09/24 00:50:00,17.68,17.34,16.14,15.85
01/09/24 00:51:00,17.71,17.27,16.20,15.84
01/09/24 00:52:00,17.65,17.26,16.17,15.80
01/09/24 00:53:00,17.65,17.30,16.19,15.81
01/09/24 00:54:00,17.64,17.28,16.15,15.87
01/09/24 00:55:00,17.64,17.23,16.12,15.82
01/09/24 00:56:00,17.64,17.25,16.13,15.80
01/09/24 00:57:00,17.61,17.23,16.11,15.75
01/09/24 00:58:00,17.61,17.21,16.10,15.69
01/09/24 00:59:00,17.62,17.20,16.10,15.66
01/09/24 01:00:00,17.54,17.22,16.09,15.66
01/09/24 01:01:00,17.56,17.25,16.04,15.65
01/09/24 01:02:00,17.54,17.24,16.06,15.67
01/09/24 01:03:00,17.64,17.17,16.03,15.81
01/09/24 01:04:00,17.52,17.13,15.98,15.71
01/09/24 01:05:00,17.52,17.16,16.03,15.77
01/09/24 01:06:00,17.53,17.13,16.01,15.74
01/09/24 01:07:00,17.49,17.16,16.05,15.61
01/09/24 01:08:00,17.48,17.12,15.96,15.65
01/09/24 01:09:00,17.49,17.10,16.01,15.70
01/09/24 01:10:00,17.43,17.11,16.01,15.61
01/09/24 01:11:00,17.52,17.11,15.97,15.62
01/09/24 01:12:00,17.45,17.02,15.97,15.61
01/09/24 01:13:00,17.49,17.08,15.98,15.65
01/09/24 01:14:00,17.40,17.12,15.93,15.67
01/09/24 01:15:00,17.39,17.03,15.98,15.59
01/09/24 01:16:00,17.39,17.01,15.89,15.59
01/09/24 01:17:00,17.36,17.11,15.93,15.67
01/09/24 01:18:00,17.37,17.08,15.97,15.57
01/09/24 01:19:00,17.35,17.08,15.93,15.57
01/09/24 01:20:00,17.37,17.09,15.90,15.66
01/09/24 01:21:00,17.34,17.00,15.88,15.52
01/09/24 01:22:00,17.31,17.04,15.86,15.56
01/09/24 01:23:00,17.32,17.05,15.87,15.63
01/09/24 01:24:00,17.30,16.99,15.91,15.55
01/09/24 01:25:00,17.34,16.90,15.83,15.64
01/09/24 01:26:00,17.35,16.94,15.84,15.58
01/09/24 01:27:00,17.29,17.02,15.87,15.60
01/09/24 01:28:00,17.27,16.87,15.86,15.67
01/09/24 01:29:00,17.30,16.91,15.86,15.71
01/09/24 01:30:00,17.30,16.88,15.88,15.62
01/09/24 01:31:00,17.23,16.87,15.83,15.63
01/09/24 01:32:00,17.22,16.94,15.81,15.57
01/09/24 01:33:00,17.21,16.89,15.85,15.62
01/09/24 01:34:00,17.19,16.86,15.92,15.56
01/09/24 01:35:00,17.23,16.91,15.83,15.61
01/09/24 01:36:00,17.16,16.90,15.81,15.57
01/09/24 01:37:00,17.22,16.89,15.81,15.57
01/09/24 01:38:00,17.16,16.88,15.84,15.56
01/09/24 01:39:00,17.24,16.88,15.81,15.59
01/09/24 01:40:00,17.19,16.86,15.83,15.45
01/09/24 01:41:00,17.22,16.88,15.87,15.46
01/09/24 01:42:00,17.12,16.80,15.84,15.44
01/09/24 01:43:00,17.14,16.90,15.78,15.49
01/09/24 01:44:00,17.13,16.76,15.75,15.60
01/09/24 01:45:00,17.13,16.76,15.75,15.55
01/09/24 01:46:00,17.09,16.73,15.76,15.49
01/09/24 01:47:00,17.09,16.84,15.75,15.45
01/09/24 01:48:00,17.08,16.73,15.79,15.49
01/09/24 01:49:00,17.15,16.83,15.71,15.55
01/09/24 01:50:00,17.06,16.74,15.76,15.48
01/09/24 01:51:00,17.12,16.76,15.73,15.58
01/09/24 01:52:00,17.04,16.72,15.83,15.48
01/09/24 01:53:00,17.07,16.67,15.74,15.60
01/09/24 01:54:00,17.02,16.71,15.73,15.52
01/09/24 01:55:00,17.02,16.67,15.76,15.54
01/09/24 01:56:00,16.99,16.68,15.75,15.52
01/09/24 01:57:00,17.01,16.70,15.78,15.56
01/09/24 01:58:00,16.99,16.79,15.73,15.55
01/09/24 01:59:00,16.97,16.73,15.79,15.58
01/09/24 02:00:00,16.97,16.65,15.79,15.54
01/09/24 02:01:00,16.98,16.71,15.72,15.48
01/09/24 02:02:00,16.97,16.65,15.72,15.54
01/09/24 02:03:00,17.02,16.66,15.71,15.53
01/09/24 02:04:00,16.93,16.60,15.73,15.53
01/09/24 02:05:00,16.98,16.66,15.75,15.65
01/09/24 02:06:00,17.00,16.59,15.74,15.57
01/09/24 02:07:00,16.94,16.65,15.71,15.56
01/09/24 02:08:00,16.96,16.65,15.68,15.54
01/09/24 02:09:00,16.92,16.62,15.71,15.63
01/09/24 02:10:00,16.91,16.59,15.75,15.61
01/09/24 02:11:00,16.88,16.63,15.72,15.59
01/09/24 02:12:00,16.90,16.60,15.69,15.61
01/09/24 02:13:00,16.90,16.69,15.86,15.59
01/09/24 02:14:00,16.89,16.62,15.79,15.68
01/09/24 02:15:00,16.88,16.61,15.79,15.65
01/09/24 02:16:00,16.89,16.68,15.79,15.73
01/09/24 02:17:00,16.84,16.64,15.87,15.65
01/09/24 02:18:00,16.96,16.63,15.74,15.74
01/09/24 02:19:00,16.92,16.61,15.86,15.76
01/09/24 02:20:00,16.94,16.71,15.79,15.63
01/09/24 02:21:00,16.86,16.68,15.80,15.73
01/09/24 02:22:00,16.88,16.62,15.88,15.67
01/09/24 02:23:00,16.98,16.62,15.81,15.63
01/09/24 02:24:00,16.83,16.70,15.88,15.67
01/09/24 02:25:00,16.88,16.70,15.84,15.75
01/09/24 02:26:00,16.89,16.64,15.86,15.68
01/09/24 02:27:00,16.91,16.66,15.82,15.63
01/09/24 02:28:00,16.87,16.63,15.83,15.64
01/09/24 02:29:00,16.85,16.64,15.85,15.60
01/09/24 02:30:00,16.84,16.62,15.79,15.65
01/09/24 02:31:00,16.84,16.63,15.87,15.70
01/09/24 02:32:00,16.85,16.60,15.84,15.62
01/09/24 02:33:00,16.84,16.60,15.84,15.60
01/09/24 02:34:00,16.85,16.66,15.81,15.61
01/09/24 02:35:00,16.88,16.67,15.81,15.65
01/09/24 02:36:00,16.83,16.56,15.79,15.58
01/09/24 02:37:00,16.82,16.60,15.75,15.67
01/09/24 02:38:00,16.88,16.58,15.86,15.56
01/09/24 02:39:00,16.80,16.59,15.84,15.57
01/09/24 02:40:00,16.86,16.58,15.77,15.53
01/09/24 02:41:00,16.82,16.53,15.79,15.50
01/09/24 02:42:00,16.81,16.57,15.75,15.48
01/09/24 02:43:00,16.83,16.56,15.79,15.55
01/09/24 02:44:00,16.85,16.55,15.71,15.55
01/09/24 02:45:00,16.79,16.53,15.69,15.41
01/09/24 02:46:00,16.78,16.58,15.74,15.50
01/09/24 02:47:00,16.79,16.52,15.68,15.53
01/09/24 02:48:00,16.75,16.56,15.66,15.48
01/09/24 02:49:00,16.75,16.48,15.68,15.50
01/09/24 02:50:00,16.78,16.49,15.66,15.48
01/09/24 02:51:00,16.75,16.50,15.67,15.45
01/09/24 02:52:00,16.75,16.49,15.75,15.48
01/09/24 02:53:00,16.71,16.53,15.65,15.48
01/09/24 02:54:00,16.78,16.46,15.68,15.60
01/09/24 02:55:00,16.75,16.48,15.75,15.54
01/09/24 02:56:00,16.77,16.45,15.71,15.56
01/09/24 02:57:00,16.77,16.48,15.75,15.60
01/09/24 02:58:00,16.79,16.46,15.71,15.64
01/09/24 02:59:00,16.80,16.47,15.70,15.63
01/09/24 03:00:00,16.70,16.54,15.69,15.69
01/09/24 03:01:00,16.70,16.56,15.66,15.62
01/09/24 03:02:00,16.72,16.52,15.74,15.69
01/09/24 03:03:00,16.76,16.45,15.72,15.66
01/09/24 03:04:00,16.71,16.48,15.74,15.65
01/09/24 03:05:00,16.68,16.49,15.74,15.63
01/09/24 03:06:00,16.68,16.57,15.79,15.67
01/09/24 03:07:00,16.72,16.50,15.77,15.65
01/09/24 03:08:00,16.78,16.46,15.76,15.60
01/09/24 03:09:00,16.67,16.52,15.76,15.63
01/09/24 03:10:00,16.72,16.53,15.78,15.61
01/09/24 03:11:00,16.69,16.54,15.78,15.61
01/09/24 03:12:00,16.71,16.55,15.81,15.58
01/09/24 03:13:00,16.77,16.46,15.71,15.60
01/09/24 03:14:00,16.67,16.46,15.76,15.54
01/09/24 03:15:00,16.76,16.55,15.73,15.50
01/09/24 03:16:00,16.75,16.46,15.69,15.48
01/09/24 03:17:00,16.76,16.47,15.76,15.48
01/09/24 03:18:00,16.67,16.46,15.69,15.45
01/09/24 03:19:00,16.67,16.45,15.74,15.43
01/09/24 03:20:00,16.70,16.43,15.66,15.45
01/09/24 03:21:00,16.76,16.43,15.64,15.39
01/09/24 03:22:00,16.74,16.47,15.69,15.43
01/09/24 03:23:00,16.69,16.40,15.61,15.44
01/09/24 03:24:00,16.72,16.38,15.59,15.40
01/09/24 03:25:00,16.60,16.39,15.60,15.34
01/09/24 03:26:00,16.72,16.36,15.64,15.36
01/09/24 03:27:00,16.63,16.46,15.56,15.36
01/09/24 03:28:00,16.63,16.36,15.54,15.38
01/09/24 03:29:00,16.63,16.35,15.53,15.32
01/09/24 03:30:00,16.63,16.35,15.54,15.40
01/09/24 03:31:00,16.61,16.42,15.54,15.28
01/09/24 03:32:00,16.65,16.36,15.56,15.35
01/09/24 03:33:00,16.58,16.35,15.57,15.33
01/09/24 03:34:00,16.57,16.31,15.47,15.24
01/09/24 03:35:00,16.57,16.33,15.59,15.22
01/09/24 03:36:00,16.57,16.33,15.50,15.27
01/09/24 03:37:00,16.54,16.38,15.49,15.19
01/09/24 03:38:00,16.54,16.35,15.46,15.25
01/09/24 03:39:00,16.58,16.35,15.51,15.24
01/09/24 03:40:00,16.55,16.28,15.44,15.20
01/09/24 03:41:00,16.50,16.26,15.41,15.27
