"Fecha Tiempo, GMT-05:00","Tipo K, °C (SEN S/N: 21654195, LBL: T 3p)","Tipo T, °C (SEN S/N: 21654195, LBL: T 3c)","Tipo T, °C (SEN S/N: 21654195, LBL: T 3iv)","Tipo T, °C (SEN S/N: 21654195, LBL: T 3ev)"
12/28/23 08:55:00,44.91,41.44,38.48,31.86
12/28/23 08:56:00,45.07,41.47,38.65,31.76
12/28/23 08:57:00,45.31,41.57,38.80,31.77
12/28/23 08:58:00,45.49,41.97,38.95,31.90
12/28/23 08:59:00,45.70,42.13,39.16,31.96
12/28/23 09:00:00,45.92,42.34,39.36,32.25
12/28/23 09:01:00,46.17,42.65,39.61,32.44
12/28/23 09:02:00,46.48,42.86,39.84,32.76
12/28/23 09:03:00,46.77,43.18,40.11,32.88
12/28/23 09:04:00,47.20,43.60,40.44,32.89
12/28/23 09:05:00,47.50,43.70,40.71,33.14
12/28/23 09:06:00,47.87,44.17,41.00,33.41
12/28/23 09:07:00,48.27,44.40,41.33,33.56
12/28/23 09:08:00,48.65,44.83,41.66,33.53
12/28/23 09:09:00,49.03,45.11,42.00,33.95
12/28/23 09:10:00,49.49,45.33,42.30,34.24
12/28/23 09:11:00,49.89,45.65,42.75,34.62
12/28/23 09:12:00,50.45,46.42,43.21,34.70
12/28/23 09:13:00,51.06,47.02,43.79,35.04
12/28/23 09:14:00,51.77,47.58,44.52,35.62
12/28/23 09:15:00,52.52,48.27,45.11,36.10
12/28/23 09:16:00,53.30,48.99,45.64,35.88
12/28/23 09:17:00,54.03,49.77,46.39,36.70
12/28/23 09:18:00,54.88,50.25,47.08,36.97
12/28/23 09:19:00,55.75,51.05,47.59,37.08
12/28/23 09:20:00,56.42,51.21,47.86,37.10
12/28/23 09:21:00,56.90,51.13,48.10,37.36
12/28/23 09:22:00,57.27,51.65,48.37,37.64
12/28/23 09:23:00,57.74,52.16,48.73,37.78
12/28/23 09:24:00,58.19,52.79,49.29,38.08
12/28/23 09:25:00,58.74,53.18,49.73,38.46
12/28/23 09:26:00,59.27,53.70,50.15,38.80
12/28/23 09:27:00,59.76,54.18,50.64,39.06
12/28/23 09:28:00,60.41,54.87,51.42,39.73
12/28/23 09:29:00,62.35,57.91,54.40,40.86
12/28/23 09:30:00,63.75,58.12,54.48,40.98
12/28/23 09:31:00,65.22,59.57,55.98,41.59
12/28/23 09:32:00,66.67,59.89,56.43,41.68
12/28/23 09:33:00,67.74,60.07,56.95,41.97
12/28/23 09:34:00,68.47,60.02,56.84,42.08
12/28/23 09:35:00,69.24,61.07,57.65,42.71
12/28/23 09:36:00,70.56,63.20,59.70,43.76
12/28/23 09:37:00,72.12,64.45,61.00,44.61
12/28/23 09:38:00,74.14,66.62,63.12,46.29
12/28/23 09:39:00,76.04,67.55,64.15,47.29
12/28/23 09:40:00,77.25,67.33,63.96,47.15
12/28/23 09:41:00,78.08,68.43,64.89,47.31
12/28/23 09:42:00,78.72,67.75,64.35,46.65
12/28/23 09:43:00,79.14,69.22,65.54,47.29
12/28/23 09:44:00,80.23,70.57,66.91,47.67
12/28/23 09:45:00,81.72,72.29,68.47,48.64
12/28/23 09:46:00,82.54,71.61,67.93,48.26
12/28/23 09:47:00,83.26,72.90,69.08,48.44
12/28/23 09:48:00,84.42,74.34,70.35,49.31
12/28/23 09:49:00,85.35,74.16,70.42,49.51
12/28/23 09:50:00,86.31,75.94,71.39,50.23
12/28/23 09:51:00,87.32,76.90,72.26,50.81
12/28/23 09:52:00,88.18,77.58,73.04,51.79
12/28/23 09:53:00,89.04,78.20,73.74,52.32
12/28/23 09:54:00,89.89,78.88,74.40,52.40
12/28/23 09:55:00,90.71,79.75,75.04,53.06
12/28/23 09:56:00,91.46,80.31,75.67,53.18
12/28/23 09:57:00,92.23,80.76,76.23,53.37
12/28/23 09:58:00,92.86,81.29,76.77,53.79
12/28/23 09:59:00,93.41,82.03,77.36,54.47
12/28/23 10:00:00,94.03,82.48,77.87,54.86
12/28/23 10:01:00,94.66,82.70,78.36,54.74
12/28/23 10:02:00,95.27,83.37,78.78,54.64
12/28/23 10:03:00,95.73,84.12,79.25,55.35
12/28/23 10:04:00,96.26,84.67,79.68,55.62
12/28/23 10:05:00,96.88,85.19,80.13,55.33
12/28/23 10:06:00,97.38,85.83,80.50,54.54
12/28/23 10:07:00,97.85,85.55,80.84,54.77
12/28/23 10:08:00,98.24,86.22,81.15,55.04
12/28/23 10:09:00,98.70,86.83,81.42,54.60
12/28/23 10:10:00,99.16,87.03,81.61,55.46
12/28/23 10:11:00,99.66,86.85,81.90,55.04
12/28/23 10:12:00,100.03,87.62,82.25,55.65
12/28/23 10:13:00,100.34,88.19,82.51,56.22
12/28/23 10:14:00,100.73,88.66,82.92,57.03
12/28/23 10:15:00,101.11,88.75,83.29,57.46
12/28/23 10:16:00,101.49,89.02,83.58,57.51
12/28/23 10:17:00,102.05,89.33,83.83,56.88
12/28/23 10:18:00,102.28,90.03,84.20,57.50
12/28/23 10:19:00,102.74,90.25,84.42,57.29
12/28/23 10:20:00,102.97,90.58,84.72,57.95
12/28/23 10:21:00,103.41,91.16,85.04,57.97
12/28/23 10:22:00,103.80,91.71,85.10,58.32
12/28/23 10:23:00,104.15,92.15,85.32,58.31
12/28/23 10:24:00,104.49,92.39,85.61,58.81
12/28/23 10:25:00,104.91,92.55,85.93,58.81
12/28/23 10:26:00,105.16,93.21,86.31,59.35
12/28/23 10:27:00,105.49,93.64,86.69,60.30
12/28/23 10:28:00,105.86,93.50,87.08,59.61
12/28/23 10:29:00,106.21,93.99,87.32,59.20
12/28/23 10:30:00,106.59,94.24,87.63,59.80
12/28/23 10:31:00,107.00,94.38,87.87,59.64
12/28/23 10:32:00,107.33,95.12,88.10,59.67
12/28/23 10:33:00,107.59,95.60,88.35,60.40
12/28/23 10:34:00,108.03,95.77,88.62,60.72
12/28/23 10:35:00,108.35,96.20,88.87,61.12
12/28/23 10:36:00,108.62,96.54,89.15,61.15
12/28/23 10:37:00,109.18,96.67,89.42,60.43
12/28/23 10:38:00,109.31,96.76,89.60,60.49
12/28/23 10:39:00,109.77,97.64,89.68,60.18
12/28/23 10:40:00,109.95,97.96,89.93,61.06
12/28/23 10:41:00,110.17,98.14,90.18,61.53
12/28/23 10:42:00,110.71,97.46,90.39,60.85
12/28/23 10:43:00,110.99,98.20,90.40,60.07
12/28/23 10:44:00,111.22,98.07,90.52,59.17
12/28/23 10:45:00,111.47,98.37,90.49,59.89
12/28/23 10:46:00,111.58,99.10,90.76,60.46
12/28/23 10:47:00,111.91,99.58,90.94,60.63
12/28/23 10:48:00,112.26,99.86,90.98,60.92
12/28/23 10:49:00,112.47,100.12,91.24,61.25
12/28/23 10:50:00,112.90,99.58,91.26,59.83
12/28/23 10:51:00,113.01,100.17,91.40,60.70
12/28/23 10:52:00,113.43,101.03,91.59,60.93
12/28/23 10:53:00,113.56,101.05,91.77,61.54
12/28/23 10:54:00,113.80,101.08,91.99,61.78
12/28/23 10:55:00,114.16,101.59,92.14,61.04
12/28/23 10:56:00,114.38,101.49,92.26,61.01
12/28/23 10:57:00,114.43,101.40,92.32,61.22
12/28/23 10:58:00,114.69,101.95,92.42,61.56
12/28/23 10:59:00,114.96,101.83,92.51,61.34
12/28/23 11:00:00,115.27,102.25,92.55,61.37
12/28/23 11:01:00,115.46,102.73,92.67,61.44
12/28/23 11:02:00,115.69,102.98,92.89,61.80
12/28/23 11:03:00,115.85,102.95,92.80,61.52
12/28/23 11:04:00,116.07,103.24,93.06,61.99
12/28/23 11:05:00,116.24,103.31,93.19,62.43
12/28/23 11:06:00,116.52,103.11,93.35,61.37
12/28/23 11:07:00,116.63,103.76,93.35,61.47
12/28/23 11:08:00,116.83,103.94,93.45,61.64
12/28/23 11:09:00,117.08,104.27,93.68,61.19
12/28/23 11:10:00,117.36,104.05,93.63,61.43
12/28/23 11:11:00,117.38,104.38,93.68,61.48
12/28/23 11:12:00,117.51,104.29,93.67,60.71
12/28/23 11:13:00,117.72,104.59,93.77,60.96
12/28/23 11:14:00,117.98,105.55,93.79,60.91
12/28/23 11:15:00,118.06,104.22,93.74,60.21
12/28/23 11:16:00,118.34,105.31,93.94,60.65
12/28/23 11:17:00,118.47,105.53,93.93,61.78
12/28/23 11:18:00,118.57,105.31,93.94,61.51
12/28/23 11:19:00,118.69,105.72,94.04,63.10
12/28/23 11:20:00,118.88,105.67,94.27,62.13
12/28/23 11:21:00,118.95,105.88,94.35,63.05
12/28/23 11:22:00,119.11,105.86,94.64,64.12
12/28/23 11:23:00,119.25,106.34,94.87,64.86
12/28/23 11:24:00,119.49,106.94,95.08,65.28
12/28/23 11:25:00,119.85,107.11,95.39,63.73
12/28/23 11:26:00,119.93,107.06,95.43,63.55
12/28/23 11:27:00,120.14,107.20,95.61,63.05
12/28/23 11:28:00,120.27,107.19,95.61,63.33
12/28/23 11:29:00,120.46,107.63,95.70,63.09
12/28/23 11:30:00,120.54,107.50,95.66,63.45
12/28/23 11:31:00,120.71,108.04,95.82,64.47
12/28/23 11:32:00,120.85,108.13,95.91,64.80
12/28/23 11:33:00,120.99,108.54,96.26,64.69
12/28/23 11:34:00,121.15,108.04,96.33,64.30
12/28/23 11:35:00,121.32,108.35,96.54,64.65
12/28/23 11:36:00,121.56,108.59,96.65,64.02
12/28/23 11:37:00,121.59,108.44,96.79,64.81
12/28/23 11:38:00,121.77,108.89,96.91,63.45
12/28/23 11:39:00,121.96,108.68,96.97,63.28
12/28/23 11:40:00,122.04,108.51,96.90,62.69
12/28/23 11:41:00,122.03,108.50,96.79,62.31
12/28/23 11:42:00,122.11,108.72,96.76,62.36
12/28/23 11:43:00,122.08,108.92,96.79,63.64
12/28/23 11:44:00,122.17,109.22,96.94,64.40
12/28/23 11:45:00,122.29,109.49,97.08,63.49
12/28/23 11:46:00,122.44,109.15,97.06,63.31
12/28/23 11:47:00,122.56,109.23,97.18,63.19
12/28/23 11:48:00,122.53,109.22,97.16,64.38
12/28/23 11:49:00,122.58,109.42,97.33,65.17
12/28/23 11:50:00,122.62,109.02,97.34,64.78
12/28/23 11:51:00,122.87,109.77,97.46,64.40
12/28/23 11:52:00,122.96,109.83,97.53,63.70
12/28/23 11:53:00,123.02,110.15,97.61,64.50
12/28/23 11:54:00,122.97,109.58,97.60,64.90
12/28/23 11:55:00,123.17,109.91,97.71,64.63
12/28/23 11:56:00,123.13,109.88,97.75,64.16
12/28/23 11:57:00,123.12,110.34,97.80,65.07
12/28/23 11:58:00,123.38,109.97,97.87,64.51
12/28/23 11:59:00,123.47,110.36,97.90,64.39
12/28/23 12:00:00,123.47,109.83,97.78,63.76
12/28/23 12:01:00,123.48,110.29,97.86,64.18
12/28/23 12:02:00,123.51,109.81,97.83,64.07
12/28/23 12:03:00,123.51,110.49,97.87,64.32
12/28/23 12:04:00,123.50,110.35,97.90,64.95
12/28/23 12:05:00,123.50,110.16,97.80,65.63
12/28/23 12:06:00,123.50,109.95,97.78,65.56
12/28/23 12:07:00,123.55,110.07,97.94,65.20
12/28/23 12:08:00,123.64,110.23,98.04,65.91
12/28/23 12:09:00,123.52,110.36,97.94,65.65
12/28/23 12:10:00,123.57,110.26,97.95,65.86
12/28/23 12:11:00,123.68,109.84,98.13,64.50
12/28/23 12:12:00,123.54,110.08,98.05,64.82
12/28/23 12:13:00,123.50,110.08,97.85,64.59
12/28/23 12:14:00,123.31,110.45,98.21,65.20
12/28/23 12:15:00,123.15,109.75,98.23,65.02
12/28/23 12:16:00,122.74,109.83,95.34,60.83
12/28/23 12:17:00,122.69,110.25,93.78,61.77
12/28/23 12:18:00,122.66,109.96,93.01,62.82
12/28/23 12:19:00,122.64,109.65,92.55,62.47
12/28/23 12:20:00,122.49,109.65,92.36,63.68
12/28/23 12:21:00,122.62,109.82,92.13,64.44
12/28/23 12:22:00,122.50,109.52,92.04,64.95
12/28/23 12:23:00,122.50,109.43,91.98,64.79
12/28/23 12:24:00,122.47,109.37,91.86,65.14
12/28/23 12:25:00,122.37,108.74,91.92,65.21
12/28/23 12:26:00,122.27,108.46,91.93,64.31
12/28/23 12:27:00,122.19,109.21,91.80,64.78
12/28/23 12:28:00,122.02,109.41,91.56,65.00
12/28/23 12:29:00,121.80,109.13,91.46,65.84
12/28/23 12:30:00,121.72,108.69,91.63,65.70
12/28/23 12:31:00,121.58,108.72,91.60,65.73
12/28/23 12:32:00,121.40,108.05,91.55,65.49
12/28/23 12:33:00,121.23,108.45,91.55,65.49
12/28/23 12:34:00,121.01,107.47,91.43,65.01
12/28/23 12:35:00,120.86,108.19,91.29,65.63
12/28/23 12:36:00,120.61,107.80,91.03,64.94
12/28/23 12:37:00,120.39,107.86,90.82,64.60
12/28/23 12:38:00,120.24,107.74,90.68,65.23
12/28/23 12:39:00,120.01,107.45,90.43,65.23
12/28/23 12:40:00,119.81,106.48,90.24,64.17
12/28/23 12:41:00,119.47,105.78,90.00,63.63
12/28/23 12:42:00,119.25,105.26,89.72,63.89
12/28/23 12:43:00,118.97,105.36,89.66,63.63
12/28/23 12:44:00,118.70,105.47,89.17,63.39
12/28/23 12:45:00,118.49,105.48,89.17,63.65
12/28/23 12:46:00,118.18,104.78,88.89,63.80
12/28/23 12:47:00,117.80,104.26,88.88,63.80
12/28/23 12:48:00,117.56,104.54,88.54,63.03
12/28/23 12:49:00,117.18,103.72,88.24,61.65
12/28/23 12:50:00,116.91,104.11,87.99,62.08
12/28/23 12:51:00,116.55,103.47,87.72,61.33
12/28/23 12:52:00,116.27,102.66,87.40,61.39
12/28/23 12:53:00,115.85,103.16,87.15,61.59
12/28/23 12:54:00,115.55,102.35,86.88,61.77
12/28/23 12:55:00,115.20,102.44,86.52,61.67
12/28/23 12:56:00,114.90,101.53,86.47,61.85
12/28/23 12:57:00,114.54,101.98,86.22,62.16
12/28/23 12:58:00,114.21,101.25,86.11,62.15
12/28/23 12:59:00,113.70,100.80,85.83,61.54
12/28/23 13:00:00,113.36,100.96,85.71,61.86
12/28/23 13:01:00,113.05,100.28,85.42,61.46
12/28/23 13:02:00,112.58,100.29,85.26,61.89
12/28/23 13:03:00,112.26,99.86,84.96,61.38
12/28/23 13:04:00,111.91,100.03,84.78,61.04
12/28/23 13:05:00,111.50,99.89,84.52,60.48
12/28/23 13:06:00,111.05,99.25,84.35,60.59
12/28/23 13:07:00,110.71,99.35,84.19,60.06
12/28/23 13:08:00,110.25,98.64,83.84,59.93
12/28/23 13:09:00,109.84,97.82,83.50,59.52
12/28/23 13:10:00,109.46,98.27,83.31,59.69
12/28/23 13:11:00,109.08,97.65,83.02,59.29
12/28/23 13:12:00,108.66,98.26,82.79,59.80
12/28/23 13:13:00,108.19,97.91,82.51,58.91
12/28/23 13:14:00,107.78,97.09,82.20,58.96
12/28/23 13:15:00,107.36,96.88,81.98,59.40
12/28/23 13:16:00,106.91,96.52,81.69,59.24
12/28/23 13:17:00,106.46,96.30,81.45,58.11
12/28/23 13:18:00,106.12,96.15,81.24,57.42
12/28/23 13:19:00,105.65,95.56,80.82,57.96
12/28/23 13:20:00,105.23,95.62,80.54,58.21
12/28/23 13:21:00,104.86,95.36,80.22,58.51
12/28/23 13:22:00,104.49,95.21,79.96,58.45
12/28/23 13:23:00,104.11,94.87,79.73,58.73
12/28/23 13:24:00,103.76,94.67,79.61,58.60
12/28/23 13:25:00,103.47,94.29,79.43,58.36
12/28/23 13:26:00,103.07,94.20,79.19,57.33
12/28/23 13:27:00,102.81,93.84,78.91,56.29
12/28/23 13:28:00,102.43,93.62,78.61,56.29
12/28/23 13:29:00,102.08,93.50,78.32,56.33
12/28/23 13:30:00,101.78,93.31,78.05,56.15
12/28/23 13:31:00,101.47,93.15,77.76,55.90
12/28/23 13:32:00,101.16,93.02,77.55,55.34
12/28/23 13:33:00,100.75,91.95,77.24,53.94
12/28/23 13:34:00,100.48,91.93,76.77,53.47
12/28/23 13:35:00,100.13,91.41,76.43,52.99
12/28/23 13:36:00,99.89,91.38,76.12,52.27
12/28/23 13:37:00,99.42,91.02,75.79,52.37
12/28/23 13:38:00,99.13,90.43,75.44,52.33
12/28/23 13:39:00,98.85,89.35,75.05,51.05
12/28/23 13:40:00,98.46,88.75,74.71,50.54
12/28/23 13:41:00,98.15,88.85,74.21,50.31
12/28/23 13:42:00,97.79,88.59,73.93,50.26
12/28/23 13:43:00,97.50,87.41,73.60,49.22
12/28/23 13:44:00,97.23,87.27,73.22,48.84
12/28/23 13:45:00,96.94,87.06,72.83,48.68
12/28/23 13:46:00,96.63,87.08,72.51,48.91
12/28/23 13:47:00,96.34,86.33,72.28,48.87
12/28/23 13:48:00,95.99,86.47,72.04,49.03
12/28/23 13:49:00,95.73,86.19,71.84,48.90
12/28/23 13:50:00,95.46,86.19,71.46,49.04
12/28/23 13:51:00,95.20,86.25,71.40,48.99
12/28/23 13:52:00,94.92,86.27,71.21,48.48
12/28/23 13:53:00,94.69,85.90,71.01,48.67
12/28/23 13:54:00,94.46,85.66,70.68,48.11
12/28/23 13:55:00,94.22,85.43,70.42,47.33
12/28/23 13:56:00,93.85,85.51,70.18,47.64
12/28/23 13:57:00,93.56,85.20,69.92,47.03
12/28/23 13:58:00,93.33,84.67,69.55,46.92
12/28/23 13:59:00,93.05,84.59,69.33,47.46
12/28/23 14:00:00,92.81,84.61,69.26,47.20
12/28/23 14:01:00,92.43,84.42,68.88,46.66
12/28/23 14:02:00,92.14,84.04,68.66,46.26
12/28/23 14:03:00,91.82,84.31,68.19,45.52
12/28/23 14:04:00,91.61,84.49,67.91,45.62
12/28/23 14:05:00,91.28,83.99,67.57,46.01
12/28/23 14:06:00,90.96,83.89,67.37,46.63
12/28/23 14:07:00,90.71,83.75,67.21,46.80
12/28/23 14:08:00,90.49,83.51,67.08,46.76
12/28/23 14:09:00,90.20,82.94,66.78,46.03
12/28/23 14:10:00,89.87,82.92,66.74,46.53
12/28/23 14:11:00,89.64,83.06,66.57,46.05
12/28/23 14:12:00,89.47,82.89,66.34,45.73
12/28/23 14:13:00,89.10,82.25,66.11,45.68
12/28/23 14:14:00,88.80,82.37,65.93,45.47
12/28/23 14:15:00,88.56,81.90,65.72,45.63
12/28/23 14:16:00,88.32,81.27,65.53,44.49
12/28/23 14:17:00,88.08,81.19,65.29,44.51
12/28/23 14:18:00,87.74,81.10,65.05,44.76
12/28/23 14:19:00,87.47,80.63,64.88,45.02
12/28/23 14:20:00,87.21,80.26,64.66,44.95
12/28/23 14:21:00,86.98,80.05,64.49,45.23
12/28/23 14:22:00,86.74,80.16,64.42,45.28
12/28/23 14:23:00,86.44,79.88,64.21,45.25
12/28/23 14:24:00,86.19,79.73,64.01,45.38
12/28/23 14:25:00,85.92,79.30,63.92,45.24
12/28/23 14:26:00,85.68,78.96,63.74,45.14
12/28/23 14:27:00,85.40,78.99,63.58,45.04
12/28/23 14:28:00,85.18,78.48,63.45,45.32
12/28/23 14:29:00,84.90,77.92,63.27,44.76
12/28/23 14:30:00,84.65,77.80,62.99,44.59
12/28/23 14:31:00,84.36,77.27,62.82,44.17
12/28/23 14:32:00,84.14,77.62,62.64,44.24
12/28/23 14:33:00,83.88,77.21,62.58,44.65
12/28/23 14:34:00,83.61,76.77,62.36,44.79
12/28/23 14:35:00,83.41,76.90,62.27,44.66
12/28/23 14:36:00,83.24,76.49,62.12,44.73
12/28/23 14:37:00,83.05,76.47,62.05,44.35
12/28/23 14:38:00,82.85,76.38,61.91,44.32
12/28/23 14:39:00,82.58,75.79,61.78,44.57
12/28/23 14:40:00,82.43,75.35,61.63,43.92
12/28/23 14:41:00,82.22,75.07,61.55,43.88
12/28/23 14:42:00,82.04,75.07,61.33,43.92
12/28/23 14:43:00,81.85,75.21,61.26,44.27
12/28/23 14:44:00,81.62,74.78,61.15,44.15
12/28/23 14:45:00,81.52,74.74,60.86,44.42
12/28/23 14:46:00,81.20,74.65,60.88,44.36
12/28/23 14:47:00,81.09,74.46,60.75,44.19
12/28/23 14:48:00,80.83,73.97,60.60,43.89
12/28/23 14:49:00,80.62,74.26,60.59,43.30
12/28/23 14:50:00,80.44,74.06,60.36,43.42
12/28/23 14:51:00,80.21,73.64,60.26,43.40
12/28/23 14:52:00,79.99,73.59,60.10,43.60
12/28/23 14:53:00,79.76,73.03,59.95,43.87
12/28/23 14:54:00,79.58,73.05,59.88,43.85
12/28/23 14:55:00,79.47,73.37,59.77,43.54
12/28/23 14:56:00,79.17,73.02,59.66,43.65
12/28/23 14:57:00,79.00,72.92,59.60,43.18
12/28/23 14:58:00,78.82,72.70,59.48,43.23
12/28/23 14:59:00,78.71,73.36,59.39,42.67
12/28/23 15:00:00,78.51,72.71,59.15,42.82
12/28/23 15:01:00,78.32,72.25,59.09,42.86
12/28/23 15:02:00,78.24,72.08,58.97,43.28
12/28/23 15:03:00,78.09,71.93,58.94,43.30
12/28/23 15:04:00,78.01,72.15,58.85,43.18
12/28/23 15:05:00,77.99,72.19,58.87,42.96
12/28/23 15:06:00,77.86,71.85,58.80,43.23
12/28/23 15:07:00,77.87,72.02,58.79,43.48
12/28/23 15:08:00,77.76,71.73,58.78,43.89
12/28/23 15:09:00,77.72,71.17,58.76,43.78
12/28/23 15:10:00,77.64,71.56,58.73,43.51
12/28/23 15:11:00,77.63,71.44,58.71,42.94
12/28/23 15:12:00,77.51,71.28,58.84,42.42
12/28/23 15:13:00,77.44,70.94,58.60,42.44
12/28/23 15:14:00,77.43,71.20,58.53,42.52
12/28/23 15:15:00,77.29,71.37,58.51,42.66
12/28/23 15:16:00,77.17,70.95,58.46,42.47
12/28/23 15:17:00,77.28,71.12,58.46,42.16
12/28/23 15:18:00,77.19,71.49,58.35,42.27
12/28/23 15:19:00,77.17,71.57,58.34,42.48
12/28/23 15:20:00,77.22,71.89,58.43,42.64
12/28/23 15:21:00,77.11,71.68,58.41,42.87
12/28/23 15:22:00,77.07,71.47,58.36,43.36
12/28/23 15:23:00,77.08,71.82,58.49,43.24
12/28/23 15:24:00,77.06,72.08,58.57,42.95
12/28/23 15:25:00,76.93,71.40,58.58,43.09
12/28/23 15:26:00,76.94,71.18,58.59,42.91
12/28/23 15:27:00,76.76,70.15,58.59,43.02
12/28/23 15:28:00,76.60,70.02,58.50,43.10
12/28/23 15:29:00,76.32,69.35,58.47,42.71
12/28/23 15:30:00,76.04,68.98,58.36,42.39
12/28/23 15:31:00,75.74,68.84,58.23,42.17
12/28/23 15:32:00,75.43,68.65,58.12,42.51
12/28/23 15:33:00,75.11,67.86,57.92,42.68
12/28/23 15:34:00,74.84,67.59,57.88,42.68
12/28/23 15:35:00,74.50,67.38,57.79,42.74
12/28/23 15:36:00,74.10,67.27,57.56,42.85
12/28/23 15:37:00,73.85,66.75,57.43,42.71
12/28/23 15:38:00,73.51,66.40,57.36,42.21
12/28/23 15:39:00,73.29,66.44,57.26,41.98
12/28/23 15:40:00,72.96,65.86,57.11,42.09
12/28/23 15:41:00,72.71,65.97,56.95,42.24
12/28/23 15:42:00,72.50,65.63,56.78,42.10
12/28/23 15:43:00,72.23,65.14,56.53,42.07
12/28/23 15:44:00,71.91,64.89,56.37,41.87
12/28/23 15:45:00,71.61,64.24,56.15,41.02
12/28/23 15:46:00,71.41,64.22,56.01,41.40
12/28/23 15:47:00,71.16,64.02,55.88,41.05
12/28/23 15:48:00,70.75,63.67,55.58,41.21
12/28/23 15:49:00,70.55,63.64,55.40,41.20
12/28/23 15:50:00,70.24,62.93,55.21,40.72
12/28/23 15:51:00,69.96,62.80,55.02,40.49
12/28/23 15:52:00,69.62,62.23,54.74,40.05
12/28/23 15:53:00,69.42,62.18,54.58,39.74
12/28/23 15:54:00,69.14,62.02,54.35,39.81
12/28/23 15:55:00,68.80,61.78,54.14,39.60
12/28/23 15:56:00,68.56,61.36,54.01,39.38
12/28/23 15:57:00,68.25,61.14,53.63,39.33
12/28/23 15:58:00,67.99,60.95,53.43,39.73
12/28/23 15:59:00,67.72,60.68,53.29,39.81
12/28/23 16:00:00,67.48,60.58,53.06,39.44
12/28/23 16:01:00,67.16,60.26,53.01,39.28
12/28/23 16:02:00,66.93,59.93,52.93,38.86
12/28/23 16:03:00,66.67,59.71,52.77,38.82
12/28/23 16:04:00,66.48,59.47,52.50,38.66
12/28/23 16:05:00,66.15,59.21,52.32,38.77
12/28/23 16:06:00,65.90,59.05,52.10,38.82
12/28/23 16:07:00,65.65,58.69,51.85,39.07
12/28/23 16:08:00,65.36,58.61,51.75,39.06
12/28/23 16:09:00,65.10,58.15,51.59,38.56
12/28/23 16:10:00,64.88,58.03,51.45,38.45
12/28/23 16:11:00,64.66,57.81,51.29,38.29
12/28/23 16:12:00,64.35,57.49,51.11,37.82
12/28/23 16:13:00,64.11,57.25,50.87,37.95
12/28/23 16:14:00,63.84,57.15,50.68,37.89
12/28/23 16:15:00,63.54,56.77,50.48,38.02
12/28/23 16:16:00,63.24,56.55,50.37,37.90
12/28/23 16:17:00,63.11,56.34,50.12,37.73
12/28/23 16:18:00,62.82,56.19,49.94,37.68
12/28/23 16:19:00,62.59,56.02,49.75,37.71
12/28/23 16:20:00,62.35,55.83,49.65,37.70
12/28/23 16:21:00,62.11,55.65,49.47,37.57
12/28/23 16:22:00,61.88,55.59,49.31,37.48
12/28/23 16:23:00,61.60,55.37,49.20,37.37
12/28/23 16:24:00,61.40,54.96,49.06,37.33
12/28/23 16:25:00,61.21,54.91,48.85,37.20
12/28/23 16:26:00,60.97,54.72,48.72,36.97
12/28/23 16:27:00,60.77,54.44,48.58,36.89
12/28/23 16:28:00,60.49,54.19,48.37,36.95
12/28/23 16:29:00,60.29,54.02,48.16,36.70
12/28/23 16:30:00,60.08,53.83,48.04,36.60
12/28/23 16:31:00,59.82,53.59,47.86,36.61
12/28/23 16:32:00,59.51,53.48,47.69,36.36
12/28/23 16:33:00,59.33,53.23,47.51,36.41
12/28/23 16:34:00,59.04,52.88,47.35,35.79
12/28/23 16:35:00,58.73,52.45,47.06,35.54
12/28/23 16:36:00,58.57,52.32,46.86,35.41
12/28/23 16:37:00,58.33,52.31,46.65,35.30
12/28/23 16:38:00,58.09,52.11,46.45,35.22
12/28/23 16:39:00,57.83,51.72,46.31,34.99
12/28/23 16:40:00,57.59,51.58,46.08,34.82
12/28/23 16:41:00,57.33,51.27,45.85,34.65
12/28/23 16:42:00,57.04,51.10,45.67,34.65
12/28/23 16:43:00,56.84,51.03,45.54,34.62
12/28/23 16:44:00,56.59,50.76,45.31,34.60
12/28/23 16:45:00,56.41,50.50,45.08,34.77
12/28/23 16:46:00,56.15,50.39,44.95,34.60
12/28/23 16:47:00,55.88,50.13,44.83,34.55
12/28/23 16:48:00,55.64,49.99,44.67,34.60
12/28/23 16:49:00,55.38,49.75,44.46,34.49
12/28/23 16:50:00,55.18,49.60,44.33,34.66
12/28/23 16:51:00,54.92,49.31,44.18,34.59
12/28/23 16:52:00,54.70,49.02,44.09,34.38
12/28/23 16:53:00,54.45,48.98,43.87,34.35
12/28/23 16:54:00,54.16,48.66,43.70,33.87
12/28/23 16:55:00,53.95,48.36,43.54,33.60
12/28/23 16:56:00,53.67,48.26,43.36,33.51
12/28/23 16:57:00,53.46,48.03,43.12,33.44
12/28/23 16:58:00,53.17,47.81,43.02,33.40
12/28/23 16:59:00,52.94,47.64,42.76,33.38
12/28/23 17:00:00,52.69,47.35,42.63,33.37
12/28/23 17:01:00,52.48,47.18,42.41,33.31
12/28/23 17:02:00,52.18,46.93,42.29,32.98
12/28/23 17:03:00,51.92,46.88,42.12,32.77
12/28/23 17:04:00,51.69,46.54,41.94,32.78
12/28/23 17:05:00,51.46,46.31,41.73,32.66
12/28/23 17:06:00,51.19,46.15,41.58,32.65
12/28/23 17:07:00,50.91,45.86,41.41,32.65
12/28/23 17:08:00,50.67,45.69,41.23,32.42
