"Fecha Tiempo, GMT-05:00","Tipo K, °C (SEN S/N: 21654195, LBL: T 3p)","Tipo T, °C (SEN S/N: 21654195, LBL: T 3C)","Tipo T, °C (SEN S/N: 21654195, LBL: T 3iv)","Tipo T, °C (SEN S/N: 21654195, LBL: T 3ev)"
01/09/24 04:17:00,16.38,16.11,15.30,15.07
01/09/24 04:18:00,16.39,16.07,15.28,14.98
01/09/24 04:19:00,16.36,16.11,15.29,14.97
01/09/24 04:20:00,16.35,16.07,15.29,15.00
01/09/24 04:21:00,16.39,16.09,15.27,15.03
01/09/24 04:22:00,16.37,16.12,15.29,15.13
01/09/24 04:23:00,16.35,16.09,15.31,15.15
01/09/24 04:24:00,16.31,16.07,15.30,15.14
01/09/24 04:25:00,16.35,16.05,15.28,15.19
01/09/24 04:26:00,16.30,16.06,15.30,15.19
01/09/24 04:27:00,16.33,16.06,15.25,15.19
01/09/24 04:28:00,16.30,16.04,15.30,15.21
01/09/24 04:29:00,16.33,16.05,15.30,15.18
01/09/24 04:30:00,16.30,16.03,15.30,15.28
01/09/24 04:31:00,16.28,16.05,15.34,15.26
01/09/24 04:32:00,16.30,16.08,15.32,15.24
01/09/24 04:33:00,16.29,16.05,15.34,15.25
01/09/24 04:34:00,16.31,16.03,15.34,15.17
01/09/24 04:35:00,16.32,16.05,15.35,15.17
01/09/24 04:36:00,16.30,16.04,15.31,15.13
01/09/24 04:37:00,16.26,16.05,15.33,15.13
01/09/24 04:38:00,16.26,16.06,15.35,15.12
01/09/24 04:39:00,16.21,16.04,15.30,15.09
01/09/24 04:40:00,16.26,16.04,15.28,15.06
01/09/24 04:41:00,16.25,16.02,15.33,15.11
01/09/24 04:42:00,16.23,15.97,15.27,15.09
01/09/24 04:43:00,16.26,16.03,15.27,15.09
01/09/24 04:44:00,16.22,16.01,15.30,15.12
01/09/24 04:45:00,16.26,16.00,15.30,15.15
01/09/24 04:46:00,16.20,16.01,15.30,15.18
01/09/24 04:47:00,16.26,16.00,15.30,15.19
01/09/24 04:48:00,16.20,15.98,15.29,15.15
01/09/24 04:49:00,16.17,15.97,15.24,15.13
01/09/24 04:50:00,16.16,15.99,15.29,15.13
01/09/24 04:51:00,16.21,15.99,15.34,15.15
01/09/24 04:52:00,16.19,15.96,15.30,15.18
01/09/24 04:53:00,16.20,15.97,15.27,15.15
01/09/24 04:54:00,16.22,16.00,15.30,15.13
01/09/24 04:55:00,16.16,15.95,15.29,15.16
01/09/24 04:56:00,16.20,15.97,15.25,15.18
01/09/24 04:57:00,16.19,15.97,15.26,15.20
01/09/24 04:58:00,16.19,15.96,15.26,15.24
01/09/24 04:59:00,16.19,15.94,15.30,15.21
01/09/24 05:00:00,16.19,15.96,15.28,15.19
01/09/24 05:01:00,16.18,15.97,15.27,15.16
01/09/24 05:02:00,16.17,15.95,15.28,15.23
01/09/24 05:03:00,16.15,15.94,15.32,15.24
01/09/24 05:04:00,16.17,16.03,15.30,15.20
01/09/24 05:05:00,16.19,15.98,15.31,15.23
01/09/24 05:06:00,16.15,15.97,15.31,15.25
01/09/24 05:07:00,16.17,15.99,15.32,15.23
01/09/24 05:08:00,16.19,15.97,15.29,15.25
01/09/24 05:09:00,16.17,15.98,15.33,15.22
01/09/24 05:10:00,16.16,15.99,15.32,15.20
01/09/24 05:11:00,16.19,15.99,15.31,15.20
01/09/24 05:12:00,16.19,16.02,15.34,15.22
01/09/24 05:13:00,16.19,16.00,15.36,15.17
01/09/24 05:14:00,16.21,15.99,15.33,15.18
01/09/24 05:15:00,16.19,16.01,15.35,15.22
01/09/24 05:16:00,16.20,16.06,15.34,15.25
01/09/24 05:17:00,16.20,16.04,15.33,15.21
01/09/24 05:18:00,16.25,16.02,15.35,15.26
01/09/24 05:19:00,16.25,16.04,15.35,15.21
01/09/24 05:20:00,16.24,16.07,15.34,15.22
01/09/24 05:21:00,16.30,16.07,15.33,15.24
01/09/24 05:22:00,16.30,16.10,15.40,15.23
01/09/24 05:23:00,16.31,16.04,15.35,15.25
01/09/24 05:24:00,16.32,16.09,15.37,15.31
01/09/24 05:25:00,16.36,16.11,15.39,15.28
01/09/24 05:26:00,16.34,16.13,15.38,15.29
01/09/24 05:27:00,16.38,16.20,15.40,15.28
01/09/24 05:28:00,16.41,16.17,15.40,15.30
01/09/24 05:29:00,16.40,16.22,15.39,15.28
01/09/24 05:30:00,16.46,16.22,15.44,15.26
01/09/24 05:31:00,16.51,16.24,15.46,15.28
01/09/24 05:32:00,16.50,16.27,15.39,15.34
01/09/24 05:33:00,16.53,16.27,15.43,15.37
01/09/24 05:34:00,16.56,16.33,15.46,15.38
01/09/24 05:35:00,16.59,16.32,15.52,15.35
01/09/24 05:36:00,16.65,16.35,15.51,15.37
01/09/24 05:37:00,16.65,16.35,15.51,15.47
01/09/24 05:38:00,16.72,16.42,15.53,15.47
01/09/24 05:39:00,16.73,16.48,15.57,15.44
01/09/24 05:40:00,16.79,16.48,15.56,15.44
01/09/24 05:41:00,16.80,16.50,15.60,15.46
01/09/24 05:42:00,16.82,16.53,15.61,15.57
01/09/24 05:43:00,16.87,16.57,15.65,15.49
01/09/24 05:44:00,16.91,16.61,15.68,15.54
01/09/24 05:45:00,16.97,16.64,15.72,15.56
01/09/24 05:46:00,16.98,16.65,15.72,15.55
01/09/24 05:47:00,17.02,16.69,15.70,15.51
01/09/24 05:48:00,17.03,16.71,15.75,15.55
01/09/24 05:49:00,17.12,16.71,15.78,15.58
01/09/24 05:50:00,17.12,16.79,15.77,15.56
01/09/24 05:51:00,17.18,16.81,15.81,15.61
01/09/24 05:52:00,17.18,16.83,15.80,15.63
01/09/24 05:53:00,17.26,16.91,15.87,15.70
01/09/24 05:54:00,17.29,16.90,15.86,15.71
01/09/24 05:55:00,17.34,16.95,15.96,15.76
01/09/24 05:56:00,17.37,16.98,15.93,15.80
01/09/24 05:57:00,17.42,17.00,15.93,15.78
01/09/24 05:58:00,17.44,17.04,15.97,15.86
01/09/24 05:59:00,17.52,17.07,16.02,15.87
01/09/24 06:00:00,17.58,17.11,16.09,15.90
01/09/24 06:01:00,17.59,17.13,16.07,15.96
01/09/24 06:02:00,17.67,17.23,16.05,15.98
01/09/24 06:03:00,17.69,17.30,16.13,16.01
01/09/24 06:04:00,17.76,17.29,16.19,16.07
01/09/24 06:05:00,17.79,17.32,16.23,16.09
01/09/24 06:06:00,17.85,17.38,16.22,16.13
01/09/24 06:07:00,17.87,17.37,16.27,16.10
01/09/24 06:08:00,17.96,17.45,16.33,16.12
01/09/24 06:09:00,18.00,17.54,16.33,16.18
01/09/24 06:10:00,18.06,17.53,16.38,16.17
01/09/24 06:11:00,18.11,17.60,16.44,16.26
01/09/24 06:12:00,18.18,17.60,16.45,16.29
01/09/24 06:13:00,18.18,17.69,16.49,16.26
01/09/24 06:14:00,18.25,17.72,16.56,16.29
01/09/24 06:15:00,18.33,17.77,16.58,16.30
01/09/24 06:16:00,18.37,17.82,16.59,16.36
01/09/24 06:17:00,18.44,17.89,16.63,16.41
01/09/24 06:18:00,18.46,17.88,16.64,16.39
01/09/24 06:19:00,18.53,17.89,16.73,16.44
01/09/24 06:20:00,18.55,18.01,16.76,16.52
01/09/24 06:21:00,18.63,17.98,16.79,16.59
01/09/24 06:22:00,18.70,18.09,16.82,16.60
01/09/24 06:23:00,18.76,18.15,16.87,16.66
01/09/24 06:24:00,18.86,18.16,16.87,16.68
01/09/24 06:25:00,18.85,18.20,16.93,16.69
01/09/24 06:26:00,18.93,18.26,17.00,16.77
01/09/24 06:27:00,18.96,18.31,17.07,16.82
01/09/24 06:28:00,19.03,18.36,17.07,16.88
01/09/24 06:29:00,19.08,18.41,17.15,16.97
01/09/24 06:30:00,19.16,18.47,17.16,16.96
01/09/24 06:31:00,19.18,18.50,17.23,17.00
01/09/24 06:32:00,19.25,18.55,17.23,17.05
01/09/24 06:33:00,19.31,18.61,17.34,17.07
01/09/24 06:34:00,19.36,18.67,17.38,17.08
01/09/24 06:35:00,19.44,18.73,17.44,17.10
01/09/24 06:36:00,19.49,18.76,17.47,17.13
01/09/24 06:37:00,19.55,18.79,17.50,17.18
01/09/24 06:38:00,19.59,18.85,17.53,17.19
01/09/24 06:39:00,19.67,18.92,17.55,17.23
01/09/24 06:40:00,19.69,19.00,17.64,17.29
01/09/24 06:41:00,19.81,19.03,17.70,17.36
01/09/24 06:42:00,19.85,19.03,17.68,17.39
01/09/24 06:43:00,19.88,19.12,17.77,17.46
01/09/24 06:44:00,19.92,19.20,17.79,17.51
01/09/24 06:45:00,20.02,19.26,17.83,17.53
01/09/24 06:46:00,20.04,19.36,17.90,17.54
01/09/24 06:47:00,20.17,19.36,17.92,17.58
01/09/24 06:48:00,20.23,19.37,17.98,17.61
01/09/24 06:49:00,20.27,19.45,18.03,17.68
01/09/24 06:50:00,20.35,19.52,18.04,17.72
01/09/24 06:51:00,20.39,19.59,18.14,17.74
01/09/24 06:52:00,20.44,19.61,18.19,17.80
01/09/24 06:53:00,20.51,19.63,18.21,17.84
01/09/24 06:54:00,20.60,19.73,18.26,17.85
01/09/24 06:55:00,20.63,19.79,18.30,17.88
01/09/24 06:56:00,20.70,19.77,18.37,17.93
01/09/24 06:57:00,20.76,19.86,18.40,18.00
01/09/24 06:58:00,20.83,19.98,18.48,17.99
01/09/24 06:59:00,20.89,19.97,18.48,18.04
01/09/24 07:00:00,20.97,20.12,18.53,18.17
01/09/24 07:01:00,21.01,20.15,18.60,18.22
01/09/24 07:02:00,21.07,20.15,18.64,18.30
01/09/24 07:03:00,21.12,20.22,18.70,18.40
01/09/24 07:04:00,21.19,20.26,18.78,18.43
01/09/24 07:05:00,21.28,20.34,18.83,18.45
01/09/24 07:06:00,21.33,20.35,18.90,18.53
01/09/24 07:07:00,21.41,20.43,18.95,18.61
01/09/24 07:08:00,21.49,20.48,19.02,18.60
01/09/24 07:09:00,21.54,20.57,19.04,18.64
01/09/24 07:10:00,21.63,20.65,19.08,18.64
01/09/24 07:11:00,21.69,20.69,19.14,18.67
01/09/24 07:12:00,21.77,20.70,19.21,18.68
01/09/24 07:13:00,21.81,20.74,19.23,18.75
01/09/24 07:14:00,21.89,20.85,19.29,18.78
01/09/24 07:15:00,21.96,20.97,19.38,18.85
01/09/24 07:16:00,22.05,20.96,19.42,18.85
01/09/24 07:17:00,22.06,21.06,19.46,18.89
01/09/24 07:18:00,22.17,21.09,19.49,18.93
01/09/24 07:19:00,22.19,21.11,19.57,18.97
01/09/24 07:20:00,22.29,21.23,19.60,18.98
01/09/24 07:21:00,22.35,21.22,19.67,19.03
01/09/24 07:22:00,22.42,21.31,19.68,19.11
01/09/24 07:23:00,22.47,21.42,19.75,19.10
01/09/24 07:24:00,22.55,21.42,19.81,19.13
01/09/24 07:25:00,22.61,21.52,19.88,19.14
01/09/24 07:26:00,22.71,21.58,19.89,19.21
01/09/24 07:27:00,22.76,21.56,19.91,19.22
01/09/24 07:28:00,22.84,21.63,19.99,19.26
01/09/24 07:29:00,22.88,21.67,20.01,19.28
01/09/24 07:30:00,22.93,21.78,20.03,19.35
01/09/24 07:31:00,23.02,21.83,20.10,19.36
01/09/24 07:32:00,23.09,21.90,20.17,19.44
01/09/24 07:33:00,23.17,21.89,20.21,19.52
01/09/24 07:34:00,23.21,21.96,20.24,19.58
01/09/24 07:35:00,23.29,22.04,20.32,19.57
01/09/24 07:36:00,23.37,22.10,20.31,19.61
01/09/24 07:37:00,23.46,22.14,20.39,19.66
01/09/24 07:38:00,23.52,22.18,20.44,19.76
01/09/24 07:39:00,23.59,22.25,20.51,19.79
01/09/24 07:40:00,23.67,22.40,20.56,19.82
01/09/24 07:41:00,23.73,22.42,20.63,19.86
01/09/24 07:42:00,23.82,22.49,20.64,19.96
01/09/24 07:43:00,23.89,22.58,20.77,19.99
01/09/24 07:44:00,23.95,22.61,20.82,20.00
01/09/24 07:45:00,24.02,22.77,20.89,20.09
01/09/24 07:46:00,24.09,22.81,20.95,20.15
01/09/24 07:47:00,24.21,22.82,20.97,20.19
01/09/24 07:48:00,24.28,22.85,21.02,20.30
01/09/24 07:49:00,24.30,23.02,21.09,20.45
01/09/24 07:50:00,24.42,23.07,21.14,20.44
01/09/24 07:51:00,24.53,23.14,21.25,20.53
01/09/24 07:52:00,24.63,23.31,21.28,20.59
01/09/24 07:53:00,24.67,23.40,21.42,20.65
01/09/24 07:54:00,24.78,23.42,21.50,20.71
01/09/24 07:55:00,24.86,23.51,21.54,20.74
01/09/24 07:56:00,25.00,23.61,21.61,20.78
01/09/24 07:57:00,25.17,23.77,21.66,20.85
01/09/24 07:58:00,25.42,23.84,21.75,20.89
01/09/24 07:59:00,25.68,24.16,21.86,20.98
01/09/24 08:00:00,26.00,24.47,22.19,21.60
01/09/24 08:01:00,26.36,24.92,22.76,22.56
01/09/24 08:02:00,27.14,26.62,23.41,23.34
01/09/24 08:03:00,28.43,28.00,24.07,24.18
01/09/24 08:04:00,30.01,28.97,24.75,24.91
01/09/24 08:05:00,31.49,30.05,25.43,25.44
01/09/24 08:06:00,32.91,30.88,26.15,25.96
01/09/24 08:07:00,34.30,31.58,26.80,26.49
01/09/24 08:08:00,35.58,32.26,27.50,27.11
01/09/24 08:09:00,36.85,33.33,28.19,27.68
01/09/24 08:10:00,38.01,34.10,28.90,28.20
01/09/24 08:11:00,39.10,35.13,29.58,28.48
01/09/24 08:12:00,40.21,35.84,30.28,29.01
01/09/24 08:13:00,41.25,36.78,30.91,29.41
01/09/24 08:14:00,42.20,37.10,31.56,29.89
01/09/24 08:15:00,43.19,37.80,32.25,30.46
01/09/24 08:16:00,44.12,38.75,32.87,31.08
01/09/24 08:17:00,45.00,39.25,33.53,31.45
01/09/24 08:18:00,45.90,40.14,34.18,31.63
01/09/24 08:19:00,46.80,40.71,34.79,31.99
01/09/24 08:20:00,47.62,41.20,35.37,32.25
01/09/24 08:21:00,48.48,41.59,35.96,32.69
01/09/24 08:22:00,49.29,42.33,36.56,33.05
01/09/24 08:23:00,50.14,42.91,37.09,33.32
01/09/24 08:24:00,50.92,43.29,37.58,33.51
01/09/24 08:25:00,51.69,43.78,38.10,34.08
01/09/24 08:26:00,52.44,44.70,38.66,34.59
01/09/24 08:27:00,53.23,45.32,39.21,35.03
01/09/24 08:28:00,53.98,46.08,39.70,35.39
01/09/24 08:29:00,54.68,46.48,40.17,35.32
01/09/24 08:30:00,55.44,47.15,40.74,35.47
01/09/24 08:31:00,56.17,47.58,41.18,35.80
01/09/24 08:32:00,56.88,48.05,41.64,36.26
01/09/24 08:33:00,57.58,48.65,42.12,36.92
01/09/24 08:34:00,58.29,48.94,42.63,37.30
01/09/24 08:35:00,58.92,49.05,43.10,37.86
01/09/24 08:36:00,59.66,50.06,43.61,37.57
01/09/24 08:37:00,60.34,50.62,44.12,37.87
01/09/24 08:38:00,61.00,50.64,44.52,38.41
01/09/24 08:39:00,61.67,50.73,44.99,38.01
01/09/24 08:40:00,62.28,51.10,45.36,38.32
01/09/24 08:41:00,62.87,52.28,45.75,38.70
01/09/24 08:42:00,63.54,52.74,46.15,39.23
01/09/24 08:43:00,64.17,53.48,46.57,39.43
01/09/24 08:44:00,64.76,54.39,46.98,39.48
01/09/24 08:45:00,65.45,54.92,47.41,39.76
01/09/24 08:46:00,66.02,55.18,47.81,40.18
01/09/24 08:47:00,66.66,56.01,48.20,40.42
01/09/24 08:48:00,67.28,56.23,48.62,41.18
01/09/24 08:49:00,67.81,56.79,49.05,41.51
01/09/24 08:50:00,68.48,57.21,49.49,42.22
01/09/24 08:51:00,69.09,57.87,49.94,41.98
01/09/24 08:52:00,69.66,58.25,50.38,42.14
01/09/24 08:53:00,70.26,58.11,50.72,41.84
01/09/24 08:54:00,70.82,59.29,51.10,42.31
01/09/24 08:55:00,71.39,59.41,51.47,42.84
01/09/24 08:56:00,71.94,60.18,51.77,43.08
01/09/24 08:57:00,72.44,60.32,52.13,43.40
01/09/24 08:58:00,72.80,60.69,52.53,43.96
01/09/24 08:59:00,73.28,61.34,52.96,44.12
01/09/24 09:00:00,73.76,61.82,53.40,44.37
01/09/24 09:01:00,74.33,62.33,53.79,43.79
01/09/24 09:02:00,74.89,62.64,54.11,44.41
01/09/24 09:03:00,75.50,63.27,54.41,44.50
01/09/24 09:04:00,76.06,64.13,54.79,44.46
01/09/24 09:05:00,76.65,64.29,55.09,44.97
01/09/24 09:06:00,77.15,64.69,55.44,45.24
01/09/24 09:07:00,77.76,65.07,55.82,45.58
01/09/24 09:08:00,78.33,65.69,56.17,45.92
01/09/24 09:09:00,78.85,65.65,56.55,46.18
01/09/24 09:10:00,79.37,66.23,56.94,46.48
01/09/24 09:11:00,79.85,66.51,57.28,46.63
01/09/24 09:12:00,80.45,67.16,57.70,47.07
01/09/24 09:13:00,80.96,67.63,58.09,47.54
01/09/24 09:14:00,81.36,67.85,58.45,48.22
01/09/24 09:15:00,81.93,68.76,58.87,48.48
01/09/24 09:16:00,82.58,69.41,59.29,47.95
01/09/24 09:17:00,83.15,69.85,59.64,48.28
01/09/24 09:18:00,83.64,70.50,59.99,48.06
01/09/24 09:19:00,84.14,70.00,60.29,48.42
01/09/24 09:20:00,84.68,70.78,60.63,48.14
01/09/24 09:21:00,85.22,71.48,60.90,48.14
01/09/24 09:22:00,85.74,71.99,61.11,48.19
01/09/24 09:23:00,86.16,71.77,61.37,48.79
01/09/24 09:24:00,86.63,72.70,61.69,48.85
01/09/24 09:25:00,87.18,72.79,62.00,48.50
01/09/24 09:26:00,87.60,73.00,62.25,48.71
01/09/24 09:27:00,88.07,73.52,62.46,49.02
01/09/24 09:28:00,88.45,73.63,62.76,49.54
01/09/24 09:29:00,88.98,74.14,63.08,50.00
01/09/24 09:30:00,89.41,75.21,63.36,49.98
01/09/24 09:31:00,89.80,74.81,63.67,50.40
01/09/24 09:32:00,90.17,75.58,64.02,50.35
01/09/24 09:33:00,90.62,75.87,64.30,50.36
01/09/24 09:34:00,91.08,76.04,64.59,51.16
01/09/24 09:35:00,91.47,76.69,64.92,51.48
01/09/24 09:36:00,91.85,77.24,65.22,51.62
01/09/24 09:37:00,92.29,77.91,65.57,51.80
01/09/24 09:38:00,92.73,77.58,65.95,51.42
01/09/24 09:39:00,93.14,78.02,66.25,51.73
01/09/24 09:40:00,93.63,78.29,66.51,51.99
01/09/24 09:41:00,93.93,78.98,66.80,52.28
01/09/24 09:42:00,94.41,79.52,67.12,52.44
01/09/24 09:43:00,94.84,79.37,67.39,52.53
01/09/24 09:44:00,95.30,79.69,67.65,52.33
01/09/24 09:45:00,95.65,80.18,67.90,52.76
01/09/24 09:46:00,96.12,80.56,68.20,53.39
01/09/24 09:47:00,96.45,80.62,68.52,54.22
01/09/24 09:48:00,96.79,81.36,68.84,54.35
01/09/24 09:49:00,97.22,82.10,69.23,54.87
01/09/24 09:50:00,97.64,81.74,69.53,54.83
01/09/24 09:51:00,98.03,82.26,69.86,55.12
01/09/24 09:52:00,98.42,82.64,70.21,55.68
01/09/24 09:53:00,98.79,83.23,70.59,55.75
01/09/24 09:54:00,99.22,83.85,70.92,56.07
01/09/24 09:55:00,99.64,84.42,71.25,55.56
01/09/24 09:56:00,100.05,84.59,71.51,55.54
01/09/24 09:57:00,100.47,84.42,71.85,55.83
01/09/24 09:58:00,100.82,85.12,72.04,55.69
01/09/24 09:59:00,101.18,85.19,72.27,56.21
01/09/24 10:00:00,101.52,85.04,72.50,56.16
01/09/24 10:01:00,101.76,85.73,72.84,56.77
01/09/24 10:02:00,102.19,86.25,73.11,57.34
01/09/24 10:03:00,102.51,86.81,73.43,57.87
01/09/24 10:04:00,102.90,86.54,73.73,57.39
01/09/24 10:05:00,103.22,87.12,73.98,57.82
01/09/24 10:06:00,103.62,87.22,74.31,57.93
01/09/24 10:07:00,103.91,87.49,74.56,58.18
01/09/24 10:08:00,104.27,88.10,74.82,58.53
01/09/24 10:09:00,104.60,88.39,75.12,58.81
01/09/24 10:10:00,105.00,88.98,75.39,58.47
01/09/24 10:11:00,105.37,89.07,75.67,58.46
01/09/24 10:12:00,105.70,89.57,75.86,58.82
01/09/24 10:13:00,105.99,89.57,76.07,59.08
01/09/24 10:14:00,106.26,89.64,76.30,59.76
01/09/24 10:15:00,106.56,90.12,76.56,59.43
01/09/24 10:16:00,106.78,90.86,76.84,59.29
01/09/24 10:17:00,107.20,90.87,77.08,59.60
01/09/24 10:18:00,107.40,91.91,77.24,59.29
01/09/24 10:19:00,107.66,90.66,77.53,59.98
01/09/24 10:20:00,107.90,91.66,77.71,60.34
01/09/24 10:21:00,108.12,91.91,77.92,60.70
01/09/24 10:22:00,108.48,92.00,78.11,60.76
01/09/24 10:23:00,108.75,92.42,78.36,60.52
01/09/24 10:24:00,109.17,93.06,78.54,59.76
01/09/24 10:25:00,109.40,92.86,78.61,60.12
01/09/24 10:26:00,109.49,92.94,78.73,59.94
01/09/24 10:27:00,109.71,92.89,78.93,60.65
01/09/24 10:28:00,109.91,93.47,79.12,61.57
01/09/24 10:29:00,110.22,93.82,79.41,61.68
01/09/24 10:30:00,110.36,94.32,79.66,61.57
01/09/24 10:31:00,110.68,93.96,79.88,61.78
01/09/24 10:32:00,110.92,94.80,80.13,61.93
01/09/24 10:33:00,111.30,95.26,80.33,61.67
01/09/24 10:34:00,111.61,95.45,80.56,61.82
01/09/24 10:35:00,111.96,95.25,80.74,62.31
01/09/24 10:36:00,112.21,95.92,80.91,62.03
01/09/24 10:37:00,112.57,95.62,81.07,62.10
01/09/24 10:38:00,112.91,95.82,81.26,61.94
01/09/24 10:39:00,113.11,96.16,81.40,61.97
01/09/24 10:40:00,113.57,96.42,81.58,61.25
01/09/24 10:41:00,113.74,96.74,81.60,61.42
01/09/24 10:42:00,114.01,96.41,81.77,61.93
01/09/24 10:43:00,114.25,96.68,81.94,62.25
01/09/24 10:44:00,114.43,96.76,82.06,62.34
01/09/24 10:45:00,114.67,96.82,82.18,62.15
01/09/24 10:46:00,114.87,97.13,82.30,62.67
01/09/24 10:47:00,115.11,97.78,82.47,62.97
01/09/24 10:48:00,115.39,98.13,82.64,63.17
01/09/24 10:49:00,115.56,98.37,82.83,63.60
01/09/24 10:50:00,115.86,98.16,83.05,64.15
01/09/24 10:51:00,116.17,98.95,83.31,62.85
01/09/24 10:52:00,116.34,99.34,83.35,63.30
01/09/24 10:53:00,116.59,99.32,83.54,62.50
01/09/24 10:54:00,116.63,98.97,83.54,62.88
01/09/24 10:55:00,116.72,99.27,83.59,63.27
01/09/24 10:56:00,116.80,99.38,83.77,63.73
01/09/24 10:57:00,117.36,101.55,83.90,62.04
01/09/24 10:58:00,117.63,100.98,83.93,62.52
01/09/24 10:59:00,117.79,101.07,83.96,62.91
01/09/24 11:00:00,117.86,100.64,84.07,63.36
01/09/24 11:01:00,118.14,101.29,84.17,63.15
01/09/24 11:02:00,118.51,101.63,84.32,62.79
01/09/24 11:03:00,118.47,101.12,84.37,63.24
01/09/24 11:04:00,118.60,101.48,84.53,63.80
01/09/24 11:05:00,119.01,101.53,84.65,63.75
01/09/24 11:06:00,119.28,102.95,84.90,63.30
01/09/24 11:07:00,119.36,102.01,85.02,64.40
01/09/24 11:08:00,119.40,101.65,85.17,65.41
01/09/24 11:09:00,119.58,102.77,85.37,65.62
01/09/24 11:10:00,119.78,102.73,85.61,65.42
01/09/24 11:11:00,119.87,102.39,85.71,65.90
01/09/24 11:12:00,119.97,102.39,85.93,66.08
01/09/24 11:13:00,120.42,103.49,86.13,64.35
01/09/24 11:14:00,120.62,103.42,86.12,64.06
01/09/24 11:15:00,120.84,103.70,86.07,64.04
01/09/24 11:16:00,120.94,104.07,86.14,64.66
01/09/24 11:17:00,121.12,104.20,86.21,64.44
01/09/24 11:18:00,121.19,103.99,86.26,65.00
01/09/24 11:19:00,121.27,103.72,86.33,65.38
01/09/24 11:20:00,121.38,103.92,86.44,66.03
01/09/24 11:21:00,121.41,103.50,86.61,66.66
01/09/24 11:22:00,121.66,104.58,86.80,66.37
01/09/24 11:23:00,121.82,104.79,86.90,66.45
01/09/24 11:24:00,121.89,104.36,86.99,66.70
01/09/24 11:25:00,122.15,104.78,87.15,66.58
01/09/24 11:26:00,122.30,104.67,87.35,67.13
01/09/24 11:27:00,122.48,104.78,87.50,67.56
01/09/24 11:28:00,122.62,104.72,87.73,68.22
01/09/24 11:29:00,122.76,104.99,87.86,67.65
01/09/24 11:30:00,123.17,106.17,88.15,67.06
01/09/24 11:31:00,123.29,105.83,88.14,67.10
01/09/24 11:32:00,123.56,106.54,88.31,66.78
01/09/24 11:33:00,123.63,105.30,88.29,66.96
01/09/24 11:34:00,123.69,106.00,88.35,67.36
01/09/24 11:35:00,123.87,105.91,88.47,67.87
01/09/24 11:36:00,124.08,106.28,88.62,67.38
01/09/24 11:37:00,124.25,106.61,88.79,67.56
01/09/24 11:38:00,124.46,107.24,88.87,66.73
01/09/24 11:39:00,124.51,107.40,88.91,67.13
01/09/24 11:40:00,124.71,107.30,89.06,66.31
01/09/24 11:41:00,124.70,106.69,88.94,67.20
01/09/24 11:42:00,124.82,107.38,89.03,66.53
01/09/24 11:43:00,124.94,107.07,89.00,66.39
01/09/24 11:44:00,125.07,107.62,89.08,66.10
01/09/24 11:45:00,125.14,108.05,89.08,65.55
01/09/24 11:46:00,125.24,108.27,89.05,64.61
01/09/24 11:47:00,125.39,108.39,88.97,64.46
01/09/24 11:48:00,125.40,108.29,88.93,63.77
01/09/24 11:49:00,125.49,108.26,88.83,61.64
01/09/24 11:50:00,125.49,108.61,88.58,61.99
01/09/24 11:51:00,125.53,108.62,88.38,62.81
01/09/24 11:52:00,125.48,108.12,88.21,63.57
01/09/24 11:53:00,125.53,108.37,88.16,63.16
01/09/24 11:54:00,125.49,108.06,88.12,63.88
01/09/24 11:55:00,125.53,107.57,88.09,64.87
01/09/24 11:56:00,125.46,107.58,88.04,65.67
01/09/24 11:57:00,125.55,108.69,88.35,65.45
01/09/24 11:58:00,125.63,108.45,88.47,63.89
01/09/24 11:59:00,125.69,108.94,88.51,64.93
01/09/24 12:00:00,125.78,108.94,88.65,64.94
01/09/24 12:01:00,125.76,109.36,88.70,64.25
01/09/24 12:02:00,125.85,108.84,88.66,64.21
01/09/24 12:03:00,125.91,108.02,88.60,64.12
01/09/24 12:04:00,125.93,109.21,88.60,63.66
01/09/24 12:05:00,126.03,109.28,88.59,64.77
01/09/24 12:06:00,126.15,110.63,88.76,64.61
01/09/24 12:07:00,126.04,109.10,88.82,65.05
01/09/24 12:08:00,126.18,109.46,88.91,64.77
01/09/24 12:09:00,126.15,110.02,88.95,64.54
01/09/24 12:10:00,126.07,108.39,88.82,65.26
01/09/24 12:11:00,126.10,109.00,89.04,64.88
01/09/24 12:12:00,126.15,109.03,88.99,64.24
01/09/24 12:13:00,126.25,109.80,89.01,65.10
01/09/24 12:14:00,126.33,109.97,89.00,64.95
01/09/24 12:15:00,126.24,109.87,89.08,63.95
01/09/24 12:16:00,126.27,109.16,88.96,63.38
01/09/24 12:17:00,126.27,109.72,88.97,64.04
01/09/24 12:18:00,126.26,110.23,88.94,64.39
01/09/24 12:19:00,126.27,110.20,88.97,65.13
01/09/24 12:20:00,126.27,110.11,89.11,64.75
01/09/24 12:21:00,126.31,109.49,89.12,64.59
01/09/24 12:22:00,126.31,110.03,89.10,65.79
01/09/24 12:23:00,126.39,110.18,89.27,65.24
01/09/24 12:24:00,126.33,110.03,89.25,64.26
01/09/24 12:25:00,126.23,109.31,89.19,63.83
01/09/24 12:26:00,126.14,109.82,89.05,63.71
01/09/24 12:27:00,126.14,109.72,88.94,62.65
01/09/24 12:28:00,125.89,108.62,88.60,62.35
01/09/24 12:29:00,125.78,109.47,88.41,62.26
01/09/24 12:30:00,125.71,110.26,88.29,62.29
