"Fecha Tiempo, GMT-05:00","Radiación solar, W/m² (SEN S/N: 21186630, LBL: Radiacion solar)","Velocidad del viento, m/s (SEN S/N: 21212948, LBL: Velocidad del viento)","Velocidad de Ráfagas, m/s (SEN S/N: 21212948, LBL: Ráfaga)","Dirección del viento, ø (SEN S/N: 21212948, LBL: Dirección del viento)","Temperatura, *C (SEN S/N: 21238162, LBL: Temperatura ambiente)","HR, % (SEN S/N: 21238162, LBL: Humedad Relativa)","Recuentos, # (SEN S/N: 21247339, LBL: Pluviometro ( lluvia))","Presión, mbar (SEN S/N: 21569219, LBL: presión atmosférica)"
01/13/24 23:02:02,0.6,0.33,0.67,96.9,19.6734,80.5676,0.00,953.650
01/13/24 23:03:02,0.6,0.00,0.33,189.5,19.6921,80.6256,0.00,953.650
01/13/24 23:04:02,0.6,0.67,1.00,212.0,19.6841,80.6592,0.00,953.650
01/13/24 23:05:02,0.6,0.33,0.33,214.8,19.6197,80.6958,0.00,953.650
01/13/24 23:06:02,0.6,0.33,0.33,206.4,19.5956,80.7523,0.00,953.550
01/13/24 23:07:02,0.6,0.67,1.00,133.4,19.5688,80.5402,0.00,953.650
01/13/24 23:08:02,0.6,0.67,1.00,155.8,19.5071,80.1053,0.00,953.550
01/13/24 23:09:02,0.6,0.33,0.33,123.5,19.4696,80.3174,0.00,953.550
01/13/24 23:10:02,0.6,0.33,0.67,196.5,19.4723,80.7355,0.00,953.550
01/13/24 23:11:02,0.6,0.33,0.67,214.8,19.4642,80.8011,0.00,953.550
01/13/24 23:12:02,0.6,0.33,0.67,202.2,19.4589,80.8316,0.00,953.550
01/13/24 23:13:02,0.6,0.33,0.67,195.1,19.4669,80.7645,0.00,953.450
01/13/24 23:14:02,0.6,0.33,0.67,167.1,19.4589,80.7050,0.00,953.450
01/13/24 23:15:02,0.6,0.33,0.67,151.6,19.4240,80.7248,0.00,953.450
01/13/24 23:16:02,0.6,0.33,0.67,108.1,19.4106,80.6073,0.00,953.550
01/13/24 23:17:02,0.6,0.33,0.67,172.7,19.4079,80.7050,0.00,953.550
01/13/24 23:18:02,0.6,0.33,0.67,171.3,19.4160,80.8957,0.00,953.450
01/13/24 23:19:02,0.6,0.00,0.00,171.3,19.4294,80.9079,0.00,953.450
01/13/24 23:20:02,0.6,0.33,0.67,140.4,19.4482,80.6790,0.00,953.450
01/13/24 23:21:02,0.6,0.33,0.67,155.8,19.4374,80.4654,0.00,953.450
01/13/24 23:22:02,0.6,0.00,0.33,146.0,19.4240,80.3174,0.00,953.350
01/13/24 23:23:02,0.6,0.00,0.33,91.3,19.4374,80.1053,0.00,953.350
01/13/24 23:24:02,0.6,0.33,0.67,88.4,19.4669,79.8581,0.00,953.350
01/13/24 23:25:02,0.6,0.33,0.33,101.1,19.4884,79.6780,0.00,953.350
01/13/24 23:26:02,0.6,0.33,0.33,120.7,19.5045,79.5010,0.00,953.350
01/13/24 23:27:02,0.6,0.00,0.33,120.7,19.5366,79.3591,0.00,953.350
01/13/24 23:28:02,0.6,0.33,0.67,68.8,19.5527,79.2401,0.00,953.350
01/13/24 23:29:02,0.6,0.33,0.67,158.6,19.5608,79.2416,0.00,953.350
01/13/24 23:30:02,0.6,0.00,0.33,160.0,19.5983,79.1653,0.00,953.350
01/13/24 23:31:02,0.6,0.33,0.67,157.2,19.6037,78.7274,0.00,953.350
01/13/24 23:32:02,0.6,0.67,1.00,146.0,19.5661,78.6374,0.00,953.350
01/13/24 23:33:02,0.6,0.67,1.00,146.0,19.5232,78.7350,0.00,953.350
01/13/24 23:34:02,0.6,0.33,0.67,154.4,19.4911,78.8373,0.00,953.350
01/13/24 23:35:02,0.6,0.33,1.00,158.6,19.4535,78.9273,0.00,953.250
01/13/24 23:36:02,0.6,0.33,0.67,144.6,19.4321,79.0799,0.00,953.350
01/13/24 23:37:02,0.6,0.33,1.00,137.6,19.4401,79.2447,0.00,953.350
01/13/24 23:38:02,0.6,0.33,0.67,136.2,19.4374,79.5300,0.00,953.350
01/13/24 23:39:02,0.6,0.33,0.67,144.6,19.4428,79.5773,0.00,953.250
01/13/24 23:40:02,0.6,0.33,0.33,202.2,19.4482,79.5117,0.00,953.250
01/13/24 23:41:02,0.6,0.33,0.33,205.0,19.4508,79.4232,0.00,953.250
01/13/24 23:42:02,0.6,0.33,0.67,206.4,19.4642,79.3347,0.00,953.250
01/13/24 23:43:02,0.6,0.33,0.67,207.8,19.4642,79.0677,0.00,953.250
01/13/24 23:44:02,0.6,0.00,0.33,207.8,19.4428,78.8327,0.00,953.250
01/13/24 23:45:02,0.6,0.00,0.33,207.8,19.4428,78.9349,0.00,953.250
01/13/24 23:46:02,0.6,0.33,0.67,219.0,19.4535,78.8144,0.00,953.150
01/13/24 23:47:02,0.6,0.33,0.33,241.5,19.4616,78.6862,0.00,953.150
01/13/24 23:48:02,0.6,0.33,0.67,247.1,19.4616,78.7015,0.00,953.250
01/13/24 23:49:02,0.6,0.33,0.67,251.3,19.4803,78.6328,0.00,953.250
01/13/24 23:50:02,0.6,0.00,0.33,242.9,19.4964,78.4604,0.00,953.250
01/13/24 23:51:02,0.6,0.33,0.33,182.5,19.5152,78.3505,0.00,953.250
01/13/24 23:52:02,0.6,0.33,0.33,188.1,19.5366,78.1689,0.00,953.150
01/13/24 23:53:02,0.6,0.00,0.33,189.5,19.5554,78.2422,0.00,953.150
01/13/24 23:54:02,0.6,0.33,0.67,157.2,19.5634,78.0941,0.00,953.150
01/13/24 23:55:02,0.6,0.33,0.67,126.4,19.5634,78.0209,0.00,953.150
01/13/24 23:56:02,0.6,0.33,0.67,117.9,19.5339,78.4680,0.00,953.150
01/13/24 23:57:02,0.6,0.00,0.33,117.9,19.5179,78.5321,0.00,953.050
01/13/24 23:58:02,0.6,0.00,0.00,117.9,19.5205,78.4833,0.00,953.050
01/13/24 23:59:02,0.6,0.00,0.33,117.9,19.5339,78.5519,0.00,953.050
01/14/24 00:00:02,0.6,0.00,0.33,117.9,19.5393,78.8754,0.00,953.050
01/14/24 00:01:02,0.6,0.00,0.33,117.9,19.5313,79.1379,0.00,953.050
01/14/24 00:02:02,0.6,0.33,1.00,122.1,19.5420,79.3759,0.00,952.950
01/14/24 00:03:02,0.6,0.33,0.67,133.4,19.5447,80.1526,0.00,952.950
01/14/24 00:04:02,0.6,0.00,0.33,127.8,19.5366,80.3494,0.00,952.950
01/14/24 00:05:02,0.6,0.33,0.67,102.5,19.5420,79.9954,0.00,952.950
01/14/24 00:06:02,0.6,0.00,0.33,157.2,19.5232,79.9741,0.00,952.950
01/14/24 00:07:02,0.6,0.33,0.67,130.6,19.5339,80.7446,0.00,952.950
01/14/24 00:08:02,0.6,0.33,1.00,203.6,19.5366,81.2314,0.00,952.950
01/14/24 00:09:02,0.6,0.00,0.33,205.0,19.5366,81.4740,0.00,952.950
01/14/24 00:10:02,0.6,0.00,0.33,203.6,19.5474,81.5793,0.00,952.950
01/14/24 00:11:02,0.6,0.00,0.33,203.6,19.5581,81.4511,0.00,952.950
01/14/24 00:12:02,0.6,0.33,0.67,122.1,19.5634,81.3962,0.00,952.950
01/14/24 00:13:02,0.6,0.33,0.67,120.7,19.5420,81.5351,0.00,952.850
01/14/24 00:14:02,0.6,0.00,0.33,130.6,19.5098,81.5946,0.00,952.850
01/14/24 00:15:02,0.6,0.33,0.33,120.7,19.5018,81.5061,0.00,952.850
01/14/24 00:16:02,0.6,0.00,0.33,120.7,19.4991,81.4710,0.00,952.850
01/14/24 00:17:02,0.6,0.33,0.33,126.4,19.4937,81.4893,0.00,952.850
01/14/24 00:18:02,0.6,0.00,0.33,126.4,19.4911,81.5076,0.00,952.850
01/14/24 00:19:02,0.6,0.00,0.33,126.4,19.5045,81.5702,0.00,952.850
01/14/24 00:20:02,0.6,0.00,0.33,126.4,19.5232,81.4527,0.00,952.850
01/14/24 00:21:02,0.6,0.00,0.33,127.8,19.5688,81.4099,0.00,952.850
01/14/24 00:22:02,0.6,0.33,0.67,94.1,19.5876,81.2970,0.00,952.850
01/14/24 00:23:02,0.6,0.00,0.33,94.1,19.5983,81.0849,0.00,952.850
01/14/24 00:24:02,0.6,0.00,0.33,94.1,19.6117,80.9094,0.00,952.750
01/14/24 00:25:02,0.6,0.00,0.33,94.1,19.6063,81.1017,0.00,952.750
01/14/24 00:26:02,0.6,0.00,0.33,94.1,19.5956,80.9857,0.00,952.750
01/14/24 00:27:02,0.6,0.33,0.67,119.3,19.5742,81.1307,0.00,952.750
01/14/24 00:28:02,0.6,0.33,1.00,183.9,19.5205,81.3611,0.00,952.750
01/14/24 00:29:02,0.6,0.00,0.33,182.5,19.5045,81.6007,0.00,952.750
01/14/24 00:30:02,0.6,0.00,0.33,182.5,19.5152,81.5122,0.00,952.750
01/14/24 00:31:02,0.6,0.33,0.33,183.9,19.5393,81.3840,0.00,952.750
01/14/24 00:32:02,0.6,0.33,0.67,185.3,19.5661,81.1643,0.00,952.750
01/14/24 00:33:02,0.6,0.00,0.33,210.6,19.5715,81.1124,0.00,952.750
01/14/24 00:34:02,0.6,0.00,0.33,210.6,19.5608,81.2070,0.00,952.750
01/14/24 00:35:02,0.6,0.00,0.33,210.6,19.5608,81.0803,0.00,952.750
01/14/24 00:36:02,0.6,0.00,0.33,210.6,19.5661,81.1810,0.00,952.750
01/14/24 00:37:02,0.6,0.33,0.67,210.6,19.5608,80.9827,0.00,952.650
01/14/24 00:38:02,0.6,0.00,0.33,210.6,19.5474,80.9476,0.00,952.650
01/14/24 00:39:02,0.6,0.00,0.00,210.6,19.5500,80.9873,0.00,952.650
01/14/24 00:40:02,0.6,0.00,0.33,210.6,19.5715,80.8515,0.00,952.650
01/14/24 00:41:02,0.6,0.00,0.33,210.6,19.5956,80.6668,0.00,952.650
01/14/24 00:42:02,0.6,0.00,0.33,210.6,19.6465,80.6073,0.00,952.650
01/14/24 00:43:02,0.6,0.00,0.33,210.6,19.6680,80.3296,0.00,952.550
01/14/24 00:44:02,0.6,0.00,0.33,210.6,19.6707,80.2625,0.00,952.650
01/14/24 00:45:02,0.6,0.33,0.33,200.8,19.6573,80.3540,0.00,952.650
01/14/24 00:46:02,0.6,0.00,0.33,193.7,19.6546,80.4349,0.00,952.650
01/14/24 00:47:02,0.6,0.00,0.33,193.7,19.6519,80.3418,0.00,952.650
01/14/24 00:48:02,0.6,0.00,0.33,193.7,19.6573,80.2106,0.00,952.650
01/14/24 00:49:02,0.6,0.00,0.00,193.7,19.6626,80.2960,0.00,952.550
01/14/24 00:50:02,0.6,0.00,0.33,193.7,19.6841,80.2106,0.00,952.550
01/14/24 00:51:02,0.6,0.00,0.33,193.7,19.6814,80.0504,0.00,952.550
01/14/24 00:52:02,0.6,0.33,0.67,172.7,19.6707,79.8840,0.00,952.450
01/14/24 00:53:02,0.6,0.00,0.33,162.9,19.6465,79.9252,0.00,952.450
01/14/24 00:54:02,0.6,0.00,0.33,164.3,19.6492,79.7635,0.00,952.450
01/14/24 00:55:02,0.6,0.33,0.67,167.1,19.6465,79.6292,0.00,952.450
01/14/24 00:56:02,0.6,0.33,0.67,189.5,19.6037,79.5804,0.00,952.450
01/14/24 00:57:02,0.6,0.00,0.33,189.5,19.5876,79.6551,0.00,952.450
01/14/24 00:58:02,0.6,0.00,0.33,189.5,19.5902,79.6277,0.00,952.350
01/14/24 00:59:02,0.6,0.00,0.00,189.5,19.5822,79.6872,0.00,952.450
01/14/24 01:00:02,0.6,0.00,0.00,189.5,19.5688,79.7559,0.00,952.350
01/14/24 01:01:02,0.6,0.00,0.00,189.5,19.5661,79.7238,0.00,952.350
01/14/24 01:02:02,0.6,0.33,0.67,189.5,19.5634,79.7314,0.00,952.350
01/14/24 01:03:02,0.6,0.33,0.33,189.5,19.5447,79.3194,0.00,952.350
01/14/24 01:04:02,0.6,0.33,0.33,188.1,19.5259,79.4476,0.00,952.350
01/14/24 01:05:02,0.6,0.33,0.33,183.9,19.5420,78.9029,0.00,952.350
01/14/24 01:06:02,0.6,0.33,0.33,192.3,19.5581,78.9166,0.00,952.350
01/14/24 01:07:02,0.6,0.33,0.67,227.4,19.5661,79.2828,0.00,952.350
01/14/24 01:08:02,0.6,0.67,0.67,292.0,19.5688,79.4018,0.00,952.350
01/14/24 01:09:02,0.6,0.33,0.67,296.2,19.5849,79.4049,0.00,952.350
01/14/24 01:10:02,0.6,0.00,0.33,300.4,19.6117,79.3622,0.00,952.350
01/14/24 01:11:02,0.6,0.00,0.33,300.4,19.6573,79.1821,0.00,952.350
01/14/24 01:12:02,0.6,0.00,0.33,299.0,19.6546,79.3133,0.00,952.250
01/14/24 01:13:02,0.6,0.00,0.33,299.0,19.6626,79.4217,0.00,952.250
01/14/24 01:14:02,0.6,0.00,0.33,303.2,19.6948,79.3790,0.00,952.250
01/14/24 01:15:02,0.6,0.33,0.33,307.5,19.7082,79.0356,0.00,952.250
01/14/24 01:16:02,0.6,0.33,0.67,338.3,19.7055,78.8891,0.00,952.250
01/14/24 01:17:02,0.6,0.00,0.33,338.3,19.7109,78.8220,0.00,952.150
01/14/24 01:18:02,0.6,0.00,0.33,331.3,19.7002,78.8830,0.00,952.250
01/14/24 01:19:02,0.6,0.00,0.33,329.9,19.7136,78.9929,0.00,952.250
01/14/24 01:20:02,0.6,0.00,0.33,329.9,19.7350,78.9410,0.00,952.250
01/14/24 01:21:02,0.6,0.00,0.00,329.9,19.7511,78.9242,0.00,952.250
01/14/24 01:22:02,0.6,0.33,0.33,320.1,19.7699,78.8037,0.00,952.250
01/14/24 01:23:02,0.6,0.33,0.33,199.4,19.7592,78.9532,0.00,952.150
01/14/24 01:24:02,0.6,0.00,0.67,199.4,19.7457,78.8556,0.00,952.150
01/14/24 01:25:02,0.6,0.33,0.67,200.8,19.7404,78.7503,0.00,952.150
01/14/24 01:26:02,0.6,0.33,0.67,214.8,19.7216,78.7549,0.00,952.150
01/14/24 01:27:02,0.6,0.33,0.67,289.2,19.7055,78.8205,0.00,952.150
01/14/24 01:28:02,0.6,0.33,0.67,304.7,19.7002,78.9181,0.00,952.150
01/14/24 01:29:02,0.6,0.33,0.67,303.2,19.6868,79.0158,0.00,952.150
01/14/24 01:30:02,0.6,0.00,0.33,303.2,19.6894,79.0738,0.00,952.150
01/14/24 01:31:02,0.6,0.00,0.33,304.7,19.7297,79.0036,0.00,952.150
01/14/24 01:32:02,0.6,0.00,0.33,303.2,19.7618,79.0219,0.00,952.150
01/14/24 01:33:02,0.6,0.33,0.67,282.2,19.7565,79.2508,0.00,952.050
01/14/24 01:34:02,0.6,0.33,0.33,301.8,19.7323,79.2966,0.00,952.050
01/14/24 01:35:02,0.6,0.33,0.33,297.6,19.7109,79.2248,0.00,952.050
01/14/24 01:36:02,0.6,0.33,0.67,335.5,19.7055,79.1592,0.00,952.050
01/14/24 01:37:02,0.6,0.00,0.33,314.5,19.7002,79.1989,0.00,952.150
01/14/24 01:38:02,0.6,0.33,0.67,272.4,19.6948,79.3469,0.00,952.050
01/14/24 01:39:02,0.6,0.33,0.67,150.2,19.6519,79.3225,0.00,952.050
01/14/24 01:40:02,0.6,0.33,0.67,169.9,19.6439,79.4202,0.00,952.050
01/14/24 01:41:02,0.6,0.33,0.67,221.8,19.6305,79.2569,0.00,952.150
01/14/24 01:42:02,0.6,0.00,0.33,223.2,19.6063,79.4354,0.00,952.050
01/14/24 01:43:02,0.6,0.00,0.00,223.2,19.6144,79.5254,0.00,952.050
01/14/24 01:44:02,0.6,0.33,0.67,74.4,19.6278,79.3439,0.00,952.050
01/14/24 01:45:02,0.6,0.33,0.67,167.1,19.6305,79.1958,0.00,952.050
01/14/24 01:46:02,0.6,0.33,0.67,147.4,19.6063,79.1394,0.00,951.950
01/14/24 01:47:02,0.6,0.33,0.67,147.4,19.5849,79.2157,0.00,951.950
01/14/24 01:48:02,0.6,0.33,1.00,122.1,19.5581,79.3484,0.00,951.950
01/14/24 01:49:02,0.6,0.33,0.33,115.1,19.5393,79.4888,0.00,951.950
01/14/24 01:50:02,0.6,0.33,0.33,119.3,19.5232,79.5483,0.00,951.950
01/14/24 01:51:02,0.6,0.33,0.67,168.5,19.5313,79.7467,0.00,951.950
01/14/24 01:52:02,0.6,0.33,0.67,124.9,19.5581,79.4842,0.00,951.950
01/14/24 01:53:02,0.6,0.33,0.67,99.7,19.5876,79.2905,0.00,951.950
01/14/24 01:54:02,0.6,0.33,1.00,202.2,19.6063,78.9349,0.00,951.950
01/14/24 01:55:02,0.6,0.33,1.00,226.0,19.5983,78.7243,0.00,951.950
01/14/24 01:56:02,0.6,0.33,0.67,226.0,19.6037,78.6786,0.00,951.850
01/14/24 01:57:02,0.6,0.33,0.33,216.2,19.6117,78.7030,0.00,951.850
01/14/24 01:58:02,0.6,0.33,0.67,202.2,19.6171,78.7762,0.00,951.850
01/14/24 01:59:02,0.6,0.00,0.33,202.2,19.6224,78.7198,0.00,951.850
01/14/24 02:00:02,0.6,0.33,0.67,207.8,19.6358,78.6419,0.00,951.850
01/14/24 02:01:02,0.6,0.33,0.67,165.7,19.6305,78.7442,0.00,951.850
01/14/24 02:02:02,0.6,0.33,0.67,136.2,19.6010,78.7747,0.00,951.850
01/14/24 02:03:02,0.6,0.33,0.67,73.0,19.5902,78.7778,0.00,951.750
01/14/24 02:04:02,0.6,0.00,0.33,68.8,19.6358,78.5260,0.00,951.750
01/14/24 02:05:02,0.6,0.00,0.33,68.8,19.6894,78.3291,0.00,951.750
01/14/24 02:06:02,0.6,0.00,0.33,68.8,19.7163,78.2391,0.00,951.750
01/14/24 02:07:02,0.6,0.33,0.33,68.8,19.7243,78.3154,0.00,951.750
01/14/24 02:08:02,0.6,0.33,0.67,68.8,19.7082,78.2284,0.00,951.750
01/14/24 02:09:02,0.6,0.67,1.00,66.0,19.6921,78.3444,0.00,951.750
01/14/24 02:10:02,0.6,0.33,0.67,54.8,19.6921,78.3383,0.00,951.750
01/14/24 02:11:02,0.6,0.33,0.67,99.7,19.6921,78.4344,0.00,951.750
01/14/24 02:12:02,0.6,0.33,0.67,101.1,19.6921,78.4054,0.00,951.750
01/14/24 02:13:02,0.6,0.00,0.33,101.1,19.6814,78.3673,0.00,951.750
01/14/24 02:14:02,0.6,0.33,0.33,127.8,19.6841,78.1506,0.00,951.750
01/14/24 02:15:02,0.6,0.00,0.33,150.2,19.6841,78.2406,0.00,951.750
01/14/24 02:16:02,0.6,0.33,0.67,148.8,19.6734,78.0529,0.00,951.750
01/14/24 02:17:02,0.6,0.33,0.67,160.0,19.6519,78.1125,0.00,951.750
01/14/24 02:18:02,0.6,0.33,0.67,161.5,19.6439,77.9095,0.00,951.750
01/14/24 02:19:02,0.6,0.33,0.33,161.5,19.6224,77.9019,0.00,951.650
01/14/24 02:20:02,0.6,0.00,0.33,161.5,19.6037,77.8943,0.00,951.650
01/14/24 02:21:02,0.6,0.33,0.67,141.8,19.6010,77.8393,0.00,951.650
01/14/24 02:22:02,0.6,0.00,0.33,123.5,19.6197,77.7646,0.00,951.650
01/14/24 02:23:02,0.6,0.33,1.00,113.7,19.6278,77.7157,0.00,951.650
01/14/24 02:24:02,0.6,0.33,0.67,84.2,19.6385,77.6379,0.00,951.650
01/14/24 02:25:02,0.6,0.00,0.33,77.2,19.6492,77.5799,0.00,951.650
01/14/24 02:26:02,0.6,0.33,0.67,81.4,19.6465,77.5067,0.00,951.650
01/14/24 02:27:02,0.6,0.33,0.67,84.2,19.6465,77.4731,0.00,951.650
01/14/24 02:28:02,0.6,0.33,0.67,154.4,19.6492,77.3907,0.00,951.650
01/14/24 02:29:02,0.6,0.00,0.33,153.0,19.6680,77.3724,0.00,951.650
01/14/24 02:30:02,0.6,0.00,0.33,120.7,19.7216,77.2076,0.00,951.650
01/14/24 02:31:02,0.6,0.00,0.33,120.7,19.7511,77.0275,0.00,951.650
01/14/24 02:32:02,0.6,0.33,0.67,147.4,19.7645,77.1069,0.00,951.550
01/14/24 02:33:02,0.6,0.33,0.33,158.6,19.7484,77.1664,0.00,951.550
01/14/24 02:34:02,0.6,0.00,0.33,59.0,19.7457,77.0886,0.00,951.550
01/14/24 02:35:02,0.6,0.00,0.33,71.6,19.7457,77.0504,0.00,951.550
01/14/24 02:36:02,0.6,0.33,0.67,101.1,19.7484,77.0871,0.00,951.550
01/14/24 02:37:02,0.6,0.33,0.67,112.3,19.7350,77.0581,0.00,951.550
01/14/24 02:38:02,0.6,0.00,0.33,112.3,19.7163,77.1283,0.00,951.550
01/14/24 02:39:02,0.6,0.00,0.33,112.3,19.7055,77.4105,0.00,951.550
01/14/24 02:40:02,0.6,0.33,0.33,112.3,19.6894,77.2030,0.00,951.550
01/14/24 02:41:02,0.6,0.00,0.33,112.3,19.6734,77.0565,0.00,951.550
01/14/24 02:42:02,0.6,0.00,0.33,112.3,19.6680,77.0642,0.00,951.550
01/14/24 02:43:02,0.6,0.00,0.33,112.3,19.6814,76.8368,0.00,951.550
01/14/24 02:44:02,0.6,0.00,0.33,112.3,19.7002,76.7300,0.00,951.550
01/14/24 02:45:02,0.6,0.00,0.33,108.1,19.7404,76.5560,0.00,951.550
01/14/24 02:46:02,0.6,0.00,0.33,109.5,19.7672,76.2341,0.00,951.550
01/14/24 02:47:02,0.6,0.00,0.33,110.9,19.7913,76.0937,0.00,951.550
01/14/24 02:48:02,0.6,0.33,0.33,120.7,19.7860,76.2097,0.00,951.450
01/14/24 02:49:02,0.6,0.00,0.33,120.7,19.7779,76.2234,0.00,951.450
01/14/24 02:50:02,0.6,0.00,0.33,120.7,19.7752,76.1898,0.00,951.450
01/14/24 02:51:02,0.6,0.00,0.00,120.7,19.7618,76.2387,0.00,951.450
01/14/24 02:52:02,0.6,0.00,0.00,120.7,19.7592,76.1700,0.00,951.450
01/14/24 02:53:02,0.6,0.00,0.00,120.7,19.7645,76.2188,0.00,951.450
01/14/24 02:54:02,0.6,0.00,0.33,120.7,19.7833,76.5591,0.00,951.450
01/14/24 02:55:02,0.6,0.33,0.33,117.9,19.7913,76.3882,0.00,951.350
01/14/24 02:56:02,0.6,0.00,0.33,117.9,19.7913,76.2325,0.00,951.350
01/14/24 02:57:02,0.6,0.00,0.00,123.5,19.7913,76.1349,0.00,951.350
01/14/24 02:58:02,0.6,0.00,0.67,123.5,19.7994,76.2051,0.00,951.350
01/14/24 02:59:02,0.6,0.33,0.67,124.9,19.7967,76.1929,0.00,951.250
01/14/24 03:00:02,0.6,0.33,0.67,124.9,19.7565,76.3989,0.00,951.250
01/14/24 03:01:02,0.6,0.00,0.33,124.9,19.7270,76.4477,0.00,951.350
01/14/24 03:02:02,0.6,0.00,0.33,124.9,19.7163,76.4675,0.00,951.350
01/14/24 03:03:02,0.6,0.00,0.33,124.9,19.7243,76.4889,0.00,951.350
01/14/24 03:04:02,0.6,0.00,0.33,124.9,19.7431,76.4340,0.00,951.350
01/14/24 03:05:02,0.6,0.00,0.33,124.9,19.7726,76.3638,0.00,951.350
01/14/24 03:06:02,0.6,0.00,0.33,124.9,19.7726,76.4584,0.00,951.350
01/14/24 03:07:02,0.6,0.00,0.00,124.9,19.7592,76.5042,0.00,951.350
01/14/24 03:08:02,0.6,0.00,0.00,124.9,19.7645,76.4187,0.00,951.350
01/14/24 03:09:02,0.6,0.00,0.00,124.9,19.7752,76.3470,0.00,951.350
01/14/24 03:10:02,0.6,0.00,0.00,124.9,19.7913,76.3699,0.00,951.250
01/14/24 03:11:02,0.6,0.33,0.67,124.9,19.7967,76.3256,0.00,951.250
01/14/24 03:12:02,0.6,0.33,0.33,124.9,19.7886,76.3760,0.00,951.250
01/14/24 03:13:02,0.6,0.00,0.33,124.9,19.7806,76.4782,0.00,951.250
01/14/24 03:14:02,0.6,0.00,0.00,124.9,19.7833,76.4538,0.00,951.250
01/14/24 03:15:02,0.6,0.00,0.00,124.9,19.7913,76.5469,0.00,951.250
01/14/24 03:16:02,0.6,0.00,0.00,124.9,19.8128,76.6751,0.00,951.250
01/14/24 03:17:02,0.6,0.33,1.00,124.9,19.8181,76.2402,0.00,951.250
01/14/24 03:18:02,0.6,0.33,0.67,112.3,19.8047,76.2295,0.00,951.250
01/14/24 03:19:02,0.6,0.00,0.33,103.9,19.7967,76.2036,0.00,951.250
01/14/24 03:20:02,0.6,0.00,0.00,103.9,19.8020,76.1334,0.00,951.350
01/14/24 03:21:02,0.6,0.33,0.67,108.1,19.8181,76.2264,0.00,951.350
01/14/24 03:22:02,0.6,0.33,0.67,113.7,19.8155,76.0052,0.00,951.250
01/14/24 03:23:02,0.6,0.33,0.67,132.0,19.8020,75.9594,0.00,951.250
01/14/24 03:24:02,0.6,0.33,0.67,150.2,19.7752,75.8099,0.00,951.250
01/14/24 03:25:02,0.6,0.67,0.67,119.3,19.7538,75.8663,0.00,951.250
01/14/24 03:26:02,0.6,0.33,0.67,112.3,19.7484,75.9518,0.00,951.250
01/14/24 03:27:02,0.6,0.33,0.67,110.9,19.7377,75.8160,0.00,951.250
01/14/24 03:28:02,0.6,0.33,0.67,110.9,19.7457,75.9335,0.00,951.250
01/14/24 03:29:02,0.6,0.33,0.67,110.9,19.7511,75.9762,0.00,951.250
01/14/24 03:30:02,0.6,0.33,0.33,110.9,19.7484,75.8145,0.00,951.250
01/14/24 03:31:02,0.6,0.00,0.33,110.9,19.7431,75.6725,0.00,951.150
01/14/24 03:32:02,0.6,0.00,0.33,110.9,19.7565,75.4025,0.00,951.150
01/14/24 03:33:02,0.6,0.33,0.33,105.3,19.7779,75.2987,0.00,951.150
01/14/24 03:34:02,0.6,0.33,0.33,103.9,19.7967,75.2987,0.00,951.250
01/14/24 03:35:02,0.6,0.00,0.33,103.9,19.8101,75.3140,0.00,951.250
01/14/24 03:36:02,0.6,0.33,0.67,119.3,19.8235,75.2834,0.00,951.250
01/14/24 03:37:02,0.6,0.33,0.67,119.3,19.8101,75.1965,0.00,951.250
01/14/24 03:38:02,0.6,0.33,0.67,127.8,19.7994,75.2514,0.00,951.350
01/14/24 03:39:02,0.6,0.00,0.33,133.4,19.7940,75.1797,0.00,951.250
01/14/24 03:40:02,0.6,0.33,0.33,133.4,19.7913,75.1064,0.00,951.250
01/14/24 03:41:02,0.6,0.00,0.33,133.4,19.7940,75.0256,0.00,951.250
01/14/24 03:42:02,0.6,0.00,0.33,133.4,19.8020,75.1766,0.00,951.250
01/14/24 03:43:02,0.6,0.33,0.67,122.1,19.8128,75.0027,0.00,951.250
01/14/24 03:44:02,0.6,0.00,0.33,120.7,19.8235,75.0317,0.00,951.250
01/14/24 03:45:02,0.6,0.00,0.33,120.7,19.8396,74.9310,0.00,951.250
01/14/24 03:46:02,0.6,0.33,0.67,122.1,19.8583,74.8653,0.00,951.250
01/14/24 03:47:02,0.6,0.33,0.67,122.1,19.8557,74.7890,0.00,951.250
01/14/24 03:48:02,0.6,0.00,0.33,120.7,19.8530,74.7890,0.00,951.250
01/14/24 03:49:02,0.6,0.00,0.33,119.3,19.8637,75.2056,0.00,951.250
01/14/24 03:50:02,0.6,0.00,0.33,119.3,19.8825,74.7738,0.00,951.250
01/14/24 03:51:02,0.6,0.00,0.33,119.3,19.8932,74.6990,0.00,951.250
01/14/24 03:52:02,0.6,0.00,0.00,119.3,19.9012,74.4884,0.00,951.250
01/14/24 03:53:02,0.6,0.00,0.33,119.3,19.9173,74.4900,0.00,951.250
01/14/24 03:54:02,0.6,0.00,0.33,119.3,19.9200,74.6410,0.00,951.250
01/14/24 03:55:02,0.6,0.00,0.33,119.3,19.9012,74.3771,0.00,951.250
01/14/24 03:56:02,0.6,0.00,0.33,119.3,19.8932,74.3740,0.00,951.350
01/14/24 03:57:02,0.6,0.00,0.33,119.3,19.8986,74.5098,0.00,951.350
01/14/24 03:58:02,0.6,0.00,0.33,119.3,19.8905,74.7539,0.00,951.350
